GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:08:10 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Halobacterium_salinarum_R1/GeneMark_hmm_combined.mod
RBS: true
Model information: Halobacterium_salinarum_R1

FASTA definition line: gi|167726115|emb|AM774415.1| Halobacterium salinarum R1 complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  885        +      841738      842523          786        1
  886        +      842639      843013          375        1
  887        -      843015      843797          783        1
  888        +      843885      844868          984        1
  889        +      845130      845354          225        1
  890        -      845407      845883          477        1
  891        +      846002      847150         1149        1
  892        -      847143      847571          429        1
  893        -      847708      848646          939        1
  894        -      848649      850535         1887        1
  895        -      850676      850900          225        1
  896        -      850897      851928         1032        1
  897        +      852264      852779          516        1
  898        +      852779      853291          513        1
  899        +      853298      853681          384        1
  900        +      853685      854431          747        1
  901        +      854683      855036          354        1
  902        +      855033      855470          438        1
  903        +      855536      855862          327        1
  904        +      855875      856075          201        1
  905        +      856078      856260          183        1
  906        +      856262      857458         1197        1
  907        +      857455      858204          750        1
  908        -      858271      859086          816        1
  909        +      859199      860191          993        1
  910        +      860188      860925          738        1
  911        +      861144      862490         1347        1
  912        +      862490      863533         1044        1
  913        +      863612      863833          222        1
  914        +      863949      865709         1761        1
  915        -      865723      866196          474        1
  916        -      866222      868453         2232        1
  917        +      868656      869018          363        1
  918        +      869025      869249          225        1
  919        +      869249      869437          189        1
  920        +      869434      869919          486        1
  921        -      869967      870914          948        1
  922        -      870971      871546          576        1
  923        -      871539      872615         1077        1
  924        -      872612      873460          849        1
  925        -      873498      874091          594        1
  926        -      874133      874492          360        1
  927        -      874492      874791          300        1
  928        -      874922      875074          153        1
  929        +      875184      876365         1182        1
  930        -      876435      876701          267        1
  931        -      876704      876877          174        2
  932        -      876956      878782         1827        1
  933        +      878900      879733          834        1
  934        +      879730      880362          633        1
  935        -      880376      880606          231        1
  936        -      880606      881196          591        1
  937        +      881372      881848          477        1
  938        +      881892      882515          624        1
  939        +      882592      883080          489        1
  940        -      883114      884319         1206        1
  941        -      884316      884567          252        1
  942        +      884710      885780         1071        1
  943        +      885912      887051         1140        1
  944        +      887094      887675          582        1
  945        -      887696      888136          441        1
  946        -      888244      888846          603        1
  947        +      888985      890130         1146        1
  948        -      890143      891387         1245        1
  949        -      891511      891720          210        1
  950        -      891757      892110          354        1
  951        -      892149      892613          465        1
  952        -      892692      894068         1377        1
  953        +      894205      894411          207        1
  954        -      894427      895062          636        1
  955        -      895065      895763          699        1
  956        -      895807      897057         1251        1
  957        -      897162      898457         1296        1
  958        -      898523      898963          441        1
  959        -      899016      899648          633        1
  960        +      899732      901498         1767        1
  961        +      901498      902418          921        1
  962        +      902415      903668         1254        1
  963        +      903665      905242         1578        1
  964        +      905558      906310          753        1
  965        -      906798      906881           84        1
  966        -      907355      907573          219        2
  967        +      907646      908098          453        2
  968        -      908382      908864          483        1
  969        -      908861      910057         1197        1
  970        -      910160      910768          609        1
  971        +      910908      911585          678        1
  972        -      911643      911966          324        1
  973        +      912658      913851         1194        1
  974        -      914004      914765          762        1
  975        +      914854      915054          201        1
  976        -      915068      915700          633        1
  977        +      915875      916081          207        1
  978        -      916116      917300         1185        1
  979        -      917549      918841         1293        1
  980        +      918963      920138         1176        1
  981        -      920154      921536         1383        1
  982        +      921632      922369          738        1
  983        +      922380      923750         1371        1
  984        +      923810      924292          483        1
  985        +      924400      924864          465        1
  986        +      924851      927037         2187        1
  987        +      927113      927889          777        1
  988        -      927896      928096          201        1
  989        -      928132      928392          261        1
  990        -      928395      929249          855        1
  991        +      929337      929765          429        1
  992        -      929766      929900          135        1
  993        -      929923      930582          660        1
  994        -      930585      931655         1071        1
  995        -      931656      932747         1092        1
  996        -      932831      935671         2841        1
  997        -      935732      936475          744        1
  998        -      936475      937872         1398        1
  999        -      937869      939140         1272        1
 1000        +      939270      939908          639        1
 1001        -      939916      940200          285        1
 1002        -      940249      941337         1089        1
 1003        +      941451      941735          285        1
 1004        +      941880      942062          183        1
 1005        -      942067      942465          399        1
 1006        +      942607      942849          243        1
 1007        -      942925      943296          372        1
 1008        +      943393      944298          906        1
 1009        +      944363      945256          894        1
 1010        +      946735      947244          510        2
 1011        +      947435      948871         1437        1
 1012        +      948864      949355          492        1
 1013        -      949365      950672         1308        1
 1014        -      950721      951446          726        1
 1015        -      951507      952001          495        1
 1016        -      951998      952600          603        1
 1017        -      952584      953282          699        1
 1018        -      953395      954051          657        1
 1019        -      954108      954308          201        1
 1020        -      954308      955921         1614        1
 1021        -      955998      956759          762        1
 1022        -      956824      957246          423        1
 1023        -      957283      957498          216        1
 1024        -      957551      958378          828        1
 1025        -      958419      958532          114        1
 1026        -      958612      959523          912        1
 1027        -      959584      959775          192        1
 1028        +      959888      960499          612        1
 1029        +      960566      961792         1227        1
 1030        +      961869      963047         1179        1
 1031        +      963044      963496          453        1
 1032        -      963510      964493          984        1
 1033        +      964607      964972          366        1
 1034        -      964962      967127         2166        1
 1035        +      967262      968554         1293        1
 1036        -      968548      970395         1848        1
 1037        -      970402      971280          879        1
 1038        -      971287      971649          363        1
 1039        -      971651      972016          366        1
 1040        -      972190      972765          576        1
 1041        +      972907      974886         1980        1
 1042        +      975186      975407          222        1
 1043        +      975394      975807          414        1
 1044        +      976217      976558          342        1
 1045        -      976573      978258         1686        1
 1046        -      978572      979360          789        1
 1047        +      979530      980624         1095        1
 1048        +      980633      983068         2436        1
 1049        -      983080      983514          435        1
 1050        -      984063      984806          744        1
 1051        +      984892      985230          339        1
 1052        +      985284      985862          579        1
 1053        -      985870      986139          270        1
 1054        +      986248      986688          441        1
 1055        -      986717      987319          603        1
 1056        -      987384      988853         1470        1
 1057        -      988870      989325          456        1
 1058        +      989427      990785         1359        1
 1059        +      990834      992426         1593        1
 1060        -      992442      993242          801        1
 1061        +      993346      994113          768        1
 1062        +      994110      995126         1017        1
 1063        -      995143      995820          678        1
 1064        -      995952      997070         1119        1
 1065        +      997161      997730          570        1
 1066        +      997723      998448          726        1
 1067        -      998452      998913          462        1
 1068        -      998967      999908          942        1
 1069        +     1000051     1000536          486        1
 1070        -     1000544     1002412         1869        1
 1071        -     1002449     1003993         1545        1
 1072        -     1003990     1004469          480        1
 1073        -     1004514     1005926         1413        1
 1074        -     1006130     1006378          249        1
 1075        -     1006427     1007410          984        1
 1076        -     1007459     1008040          582        1
 1077        +     1008130     1008531          402        1
 1078        +     1008603     1009601          999        1
 1079        -     1009602     1010558          957        1
 1080        -     1010614     1010841          228        1
 1081        -     1010841     1011119          279        1
 1082        -     1011159     1012268         1110        1
 1083        +     1012328     1013437         1110        1
 1084        +     1013434     1014630         1197        1
 1085        +     1014680     1016110         1431        1
 1086        +     1016247     1018010         1764        1
 1087        +     1018013     1019659         1647        1
 1088        -     1019714     1019878          165        1
 1089        -     1020080     1020529          450        1
 1090        -     1020566     1021366          801        1
 1091        +     1021684     1022328          645        1
 1092        +     1022369     1023376         1008        1
 1093        +     1023419     1023853          435        1
 1094        +     1023905     1026307         2403        1
 1095        +     1026347     1026538          192        1
 1096        +     1026535     1027053          519        1
 1097        -     1027050     1027628          579        1
 1098        -     1027625     1028404          780        1
 1099        -     1028406     1029218          813        1
 1100        +     1029527     1029838          312        1
 1101        -     1029840     1030328          489        1
 1102        -     1030368     1030865          498        1
 1103        -     1030927     1032372         1446        1
 1104        -     1032442     1033524         1083        1
 1105        -     1033585     1034028          444        1
 1106        -     1034095     1034577          483        1
 1107        -     1034621     1035067          447        1
 1108        -     1035093     1035488          396        1
 1109        -     1035652     1036026          375        1
 1110        +     1036186     1036587          402        1
 1111        +     1036871     1038673         1803        1
 1112        +     1038746     1039144          399        1
 1113        -     1039192     1041240         2049        1
 1114        +     1041390     1042532         1143        1
 1115        -     1042543     1044297         1755        1
 1116        -     1044371     1045141          771        1
 1117        -     1045267     1046982         1716        1
 1118        +     1047096     1048343         1248        1
 1119        +     1048516     1049409          894        1
 1120        -     1049444     1050148          705        1
 1121        +     1050242     1051540         1299        1
 1122        +     1051708     1052163          456        1
 1123        +     1052194     1053105          912        1
 1124        +     1053164     1053310          147        1
 1125        -     1053521     1053817          297        1
 1126        +     1053958     1054236          279        1
 1127        +     1054240     1054482          243        1
 1128        -     1054479     1055627         1149        1
 1129        +     1055719     1056729         1011        1
 1130        +     1056731     1057462          732        1
 1131        +     1057593     1058585          993        1
 1132        +     1058671     1058850          180        1
 1133        +     1058897     1059928         1032        1
 1134        -     1060195     1061142          948        1
 1135        +     1061243     1061494          252        1
 1136        -     1061833     1062183          351        1
 1137        -     1062232     1063524         1293        1
 1138        +     1063612     1064889         1278        1
 1139        -     1065028     1065234          207        1
 1140        -     1065285     1066199          915        1
 1141        -     1066272     1066511          240        1
 1142        +     1066603     1067952         1350        1
 1143        +     1068021     1069079         1059        1
 1144        -     1069088     1069954          867        1
 1145        +     1070047     1070439          393        1
 1146        -     1070440     1071942         1503        1
 1147        -     1071981     1073027         1047        1
 1148        -     1073065     1073538          474        1
 1149        +     1073669     1074157          489        1
 1150        -     1074159     1075127          969        1
 1151        -     1075238     1075606          369        1
 1152        -     1075674     1075841          168        1
 1153        -     1075886     1077961         2076        1
 1154        +     1078152     1078580          429        1
 1155        -     1078614     1080638         2025        1
 1156        -     1080635     1081714         1080        1
 1157        +     1081815     1081997          183        1
 1158        +     1082337     1083029          693        1
 1159        +     1083081     1083350          270        1
 1160        +     1083580     1084755         1176        1
 1161        +     1084752     1085576          825        1
 1162        -     1085670     1087949         2280        1
 1163        -     1087946     1088194          249        1
 1164        +     1088336     1089133          798        1
 1165        +     1089462     1091060         1599        1
 1166        +     1091081     1093321         2241        1
 1167        -     1093323     1094147          825        1
 1168        +     1094237     1094470          234        1
 1169        -     1094474     1095046          573        1
 1170        +     1095146     1095661          516        1
 1171        -     1095671     1096795         1125        1
 1172        -     1096860     1097363          504        1
 1173        +     1097450     1098718         1269        1
 1174        +     1098798     1098959          162        1
 1175        +     1099055     1099513          459        1
 1176        +     1099567     1100214          648        1
 1177        +     1100274     1100678          405        1
 1178        +     1101056     1101619          564        1
 1179        -     1101678     1103123         1446        1
 1180        -     1103529     1103711          183        1
 1181        -     1103768     1104829         1062        1
 1182        +     1104914     1105135          222        1
 1183        +     1105184     1106137          954        1
 1184        -     1106138     1106692          555        1
 1185        +     1106793     1109429         2637        1
 1186        +     1109479     1110222          744        1
 1187        -     1110219     1111688         1470        1
 1188        -     1111749     1112822         1074        1
 1189        -     1112882     1114993         2112        1
 1190        -     1115071     1116720         1650        1
 1191        -     1116768     1118816         2049        1
 1192        -     1118868     1119131          264        1
 1193        -     1119155     1119763          609        1
 1194        -     1119767     1120354          588        1
 1195        +     1120461     1120901          441        1
 1196        -     1120918     1121127          210        1
 1197        -     1121204     1122193          990        1
 1198        +     1122212     1122562          351        1
 1199        +     1122628     1124559         1932        1
 1200        -     1124563     1125939         1377        1
 1201        -     1126072     1127403         1332        1
 1202        +     1127639     1128982         1344        1
 1203        +     1129161     1130555         1395        1
 1204        +     1130624     1132174         1551        1
 1205        +     1132174     1132431          258        1
 1206        +     1132542     1134374         1833        1
 1207        +     1134509     1136653         2145        1
 1208        -     1136702     1136845          144        2
 1209        +     1137012     1137959          948        1
 1210        -     1137966     1138409          444        1
 1211        -     1138461     1139690         1230        1
 1212        +     1139793     1140638          846        1
 1213        -     1140673     1141383          711        1
 1214        +     1141501     1142649         1149        1
 1215        +     1142646     1143515          870        1
 1216        +     1143570     1144616         1047        1
 1217        -     1144626     1147004         2379        1
 1218        -     1147437     1147979          543        1
 1219        -     1147976     1148215          240        1
 1220        -     1148267     1148986          720        1
 1221        -     1149071     1149883          813        1
 1222        +     1150022     1150585          564        1
 1223        +     1150582     1151286          705        1
 1224        +     1151279     1152145          867        1
 1225        +     1152142     1153119          978        1
 1226        +     1153116     1153946          831        1
 1227        +     1153946     1154953         1008        1
 1228        +     1154953     1155201          249        1
 1229        +     1155198     1155896          699        1
 1230        +     1155893     1157116         1224        1
 1231        +     1157113     1157484          372        1
 1232        +     1157462     1158685         1224        1
 1233        -     1158714     1160786         2073        1
 1234        +     1160821     1164720         3900        1
 1235        +     1164710     1165423          714        1
 1236        +     1165420     1166172          753        1
 1237        -     1166169     1166939          771        1
 1238        +     1167084     1168085         1002        1
 1239        +     1168099     1169397         1299        1
 1240        +     1169394     1170071          678        1
 1241        +     1170073     1171611         1539        1
 1242        +     1171650     1172267          618        1
 1243        +     1172264     1173190          927        1
 1244        +     1173187     1173930          744        1
 1245        +     1173933     1174499          567        1
 1246        +     1174517     1175527         1011        1
 1247        +     1175520     1176215          696        1
 1248        -     1176282     1176440          159        2
 1249        +     1176630     1176827          198        2
 1250        -     1178404     1178766          363        2
 1251        +     1179382     1179588          207        2
 1252        -     1180061     1180330          270        1
 1253        +     1180612     1180785          174        1
 1254        -     1180803     1181612          810        1
 1255        -     1181609     1182538          930        1
 1256        +     1182599     1183030          432        1
 1257        -     1183041     1184462         1422        1
 1258        -     1184462     1185787         1326        1
 1259        -     1186070     1186444          375        1
 1260        -     1186441     1187532         1092        1
 1261        -     1187679     1188269          591        1
 1262        +     1188392     1188850          459        1
 1263        -     1188874     1189581          708        1
 1264        +     1189709     1190554          846        1
 1265        +     1190628     1191215          588        1
 1266        +     1191265     1193265         2001        1
 1267        +     1193335     1194672         1338        1
 1268        -     1194674     1195258          585        1
 1269        -     1195321     1196034          714        1
 1270        +     1196129     1196617          489        1
 1271        -     1196614     1197186          573        1
 1272        -     1197235     1197690          456        1
 1273        +     1197779     1199194         1416        1
 1274        -     1199191     1200024          834        1
 1275        +     1200155     1202407         2253        1
 1276        -     1202415     1203038          624        1
 1277        +     1203157     1204065          909        1
 1278        -     1204078     1205052          975        1
 1279        -     1205108     1205341          234        1
 1280        -     1205541     1206269          729        1
 1281        -     1206324     1207052          729        1
 1282        -     1207056     1207346          291        1
 1283        -     1207343     1208005          663        1
 1284        +     1208244     1209092          849        1
 1285        +     1209410     1210540         1131        1
 1286        -     1210524     1210904          381        1
 1287        +     1211000     1211626          627        1
 1288        -     1211623     1211745          123        1
 1289        -     1211809     1214964         3156        1
 1290        +     1215298     1215483          186        2
 1291        -     1215489     1216085          597        1
 1292        -     1216082     1217665         1584        1
 1293        -     1217662     1218318          657        1
 1294        -     1218315     1219325         1011        1
 1295        -     1220675     1221406          732        2
 1296        -     1223715     1224071          357        1
 1297        -     1224068     1225069         1002        1
 1298        +     1225199     1225642          444        1
 1299        -     1225644     1226075          432        1
 1300        +     1226324     1227934         1611        1
 1301        +     1227934     1228653          720        1
 1302        +     1228755     1229897         1143        1
 1303        +     1229950     1230141          192        1
 1304        -     1230149     1230859          711        1
 1305        -     1230960     1231727          768        1
 1306        +     1231909     1234137         2229        1
 1307        -     1234221     1234595          375        1
 1308        +     1234682     1235137          456        1
 1309        +     1235127     1235510          384        1
 1310        +     1235606     1236409          804        1
 1311        -     1236410     1236571          162        1
 1312        +     1236669     1237133          465        1
 1313        +     1237163     1237774          612        1
 1314        +     1237849     1239471         1623        1
 1315        +     1239506     1239874          369        1
 1316        -     1239880     1240326          447        1
 1317        +     1240520     1241488          969        1
 1318        -     1241496     1242335          840        1
 1319        -     1242328     1243155          828        1
 1320        -     1243162     1244700         1539        1
 1321        -     1244747     1245682          936        1
 1322        -     1245742     1246995         1254        1
 1323        +     1247417     1248268          852        1
 1324        +     1248306     1249280          975        1
 1325        +     1249284     1250036          753        1
 1326        +     1250033     1250287          255        1
 1327        +     1250290     1251012          723        1
 1328        +     1251016     1251438          423        1
 1329        +     1251442     1251912          471        1
 1330        +     1251912     1252820          909        1
 1331        +     1252820     1253035          216        1
 1332        +     1253044     1253415          372        1
 1333        +     1253526     1253735          210        1
 1334        +     1253735     1254133          399        1
 1335        +     1254138     1254494          357        1
 1336        +     1254491     1255192          702        1
 1337        +     1255189     1255716          528        1
 1338        +     1255713     1255871          159        1
 1339        +     1255874     1256266          393        1
 1340        +     1256270     1256806          537        1
 1341        +     1256810     1257529          720        1
 1342        +     1257522     1257971          450        1
 1343        +     1258001     1258522          522        1
 1344        +     1258526     1259164          639        1
 1345        +     1259200     1259628          429        1
 1346        +     1259634     1260095          462        1
 1347        +     1260138     1261574         1437        1
 1348        +     1261650     1262813         1164        1
 1349        +     1262820     1263014          195        1
 1350        -     1263011     1264687         1677        1
 1351        -     1264790     1265200          411        1
 1352        +     1265289     1265939          651        1
 1353        +     1266003     1266875          873        1
 1354        +     1266931     1267509          579        1
 1355        +     1267511     1268416          906        1
 1356        -     1268919     1269023          105        2
 1357        -     1269023     1270777         1755        2
 1358        -     1270983     1272593         1611        1
 1359        -     1272590     1272925          336        1
 1360        +     1273077     1273862          786        1
 1361        +     1273919     1274890          972        1
 1362        +     1274916     1275755          840        1
 1363        +     1275800     1276777          978        1
 1364        +     1276774     1277199          426        1
 1365        +     1277207     1277521          315        1
 1366        -     1277563     1278423          861        1
 1367        +     1278505     1279194          690        1
 1368        -     1279195     1279869          675        1
 1369        +     1279991     1281181         1191        1
 1370        -     1281195     1282148          954        1
 1371        -     1282202     1282633          432        1
 1372        -     1282697     1284085         1389        1
 1373        -     1284088     1285644         1557        1
 1374        +     1285778     1286029          252        1
 1375        +     1286236     1286523          288        1
 1376        +     1286520     1288157         1638        1
 1377        -     1288173     1290605         2433        1
 1378        -     1290610     1291611         1002        1
 1379        -     1293408     1294121          714        1
 1380        -     1294123     1296417         2295        1
 1381        -     1296507     1297268          762        1
 1382        -     1297296     1298114          819        1
 1383        -     1298118     1298501          384        1
 1384        -     1298603     1299379          777        1
 1385        -     1299427     1301133         1707        1
 1386        -     1301173     1301523          351        1
 1387        -     1301597     1302253          657        1
 1388        -     1302307     1302582          276        1
 1389        -     1302646     1303956         1311        1
 1390        -     1303953     1304615          663        1
 1391        -     1304623     1305675         1053        1
 1392        -     1305739     1306155          417        1
 1393        +     1306292     1307200          909        1
 1394        -     1307220     1307828          609        1
 1395        +     1307917     1309239         1323        1
 1396        -     1309241     1310461         1221        1
 1397        +     1310634     1310804          171        1
 1398        +     1310801     1312291         1491        1
 1399        -     1312293     1312571          279        1
 1400        +     1312570     1313538          969        1
 1401        +     1313590     1314495          906        1
 1402        +     1314535     1314894          360        1
 1403        -     1314896     1315579          684        1
 1404        +     1315778     1316686          909        1
 1405        -     1316696     1318780         2085        1
 1406        -     1318992     1319897          906        1
 1407        +     1320018     1321334         1317        1
 1408        +     1321407     1321724          318        1
 1409        -     1321750     1321977          228        1
 1410        -     1322097     1322669          573        1
 1411        -     1322725     1322916          192        1
 1412        -     1323055     1323570          516        1
 1413        -     1323567     1324388          822        2
 1414        +     1324701     1325954         1254        1
 1415        +     1326082     1326315          234        1
 1416        +     1326381     1326800          420        1
 1417        +     1326858     1327406          549        1
 1418        -     1327444     1328748         1305        1
 1419        +     1329039     1332167         3129        1
 1420        -     1332238     1333299         1062        1
 1421        +     1333397     1333810          414        1
 1422        +     1333850     1334479          630        1
 1423        +     1334527     1334937          411        1
 1424        -     1334990     1335223          234        2
 1425        -     1335223     1336266         1044        1
 1426        +     1336357     1336974          618        1
 1427        +     1336971     1337678          708        1
 1428        +     1337731     1337958          228        1
 1429        -     1337997     1338317          321        1
 1430        -     1338370     1339284          915        1
 1431        -     1339287     1340948         1662        1
 1432        -     1341038     1341655          618        1
 1433        -     1342067     1342684          618        1
 1434        +     1342776     1343321          546        1
 1435        -     1343352     1345274         1923        1
 1436        +     1345483     1345692          210        1
 1437        -     1345822     1346853         1032        1
 1438        -     1346850     1347863         1014        1
 1439        +     1347984     1348181          198        1
 1440        -     1348189     1349070          882        1
 1441        -     1349115     1349453          339        1
 1442        +     1349566     1350222          657        1
 1443        +     1350258     1351541         1284        1
 1444        +     1351529     1352470          942        1
 1445        -     1352471     1353202          732        1
 1446        -     1353202     1353477          276        1
 1447        +     1353574     1354740         1167        1
 1448        -     1354750     1356216         1467        1
 1449        -     1356276     1357052          777        1
 1450        -     1357101     1357988          888        1
 1451        -     1358013     1358846          834        1
 1452        -     1358890     1359834          945        1
 1453        -     1359877     1362294         2418        1
 1454        -     1362291     1363505         1215        1
 1455        +     1363630     1364268          639        1
 1456        +     1364327     1365625         1299        1
 1457        -     1365644     1366543          900        1
 1458        -     1366584     1367129          546        1
 1459        +     1367250     1367450          201        1
 1460        -     1367488     1368378          891        1
 1461        -     1368427     1369242          816        1
 1462        -     1369242     1370135          894        1
 1463        -     1370137     1371315         1179        1
 1464        +     1371458     1372582         1125        1
 1465        -     1372589     1373473          885        1
 1466        +     1373572     1374840         1269        1
 1467        +     1374925     1375449          525        1
 1468        -     1375456     1376673         1218        1
 1469        +     1376769     1377086          318        1
 1470        +     1377083     1378231         1149        1
 1471        +     1378282     1379802         1521        1
 1472        +     1379924     1381048         1125        1
 1473        +     1381051     1382580         1530        1
 1474        +     1382567     1383373          807        1
 1475        -     1383374     1384165          792        1
 1476        +     1384268     1384606          339        1
 1477        -     1384609     1386135         1527        1
 1478        -     1386253     1386507          255        1
 1479        +     1386924     1387157          234        2
 1480        +     1387950     1389188         1239        1
 1481        +     1389232     1389981          750        1
 1482        +     1389982     1391589         1608        1
 1483        -     1391597     1391944          348        1
 1484        +     1392047     1393846         1800        1
 1485        +     1393895     1394320          426        1
 1486        -     1394358     1395557         1200        1
 1487        +     1395680     1396528          849        1
 1488        +     1396577     1397512          936        1
 1489        -     1397560     1398420          861        1
 1490        -     1398526     1399326          801        1
 1491        -     1399414     1399515          102        1
 1492        -     1399617     1401197         1581        1
 1493        +     1401337     1401855          519        1
 1494        +     1402195     1402515          321        1
 1495        +     1402753     1402959          207        1
 1496        +     1402991     1403257          267        1
 1497        -     1403267     1404304         1038        1
 1498        +     1404415     1405473         1059        1
 1499        +     1405514     1406083          570        1
 1500        +     1406130     1406471          342        1
 1501        +     1406702     1407055          354        1
 1502        -     1407058     1407819          762        1
 1503        -     1407870     1408229          360        1
 1504        -     1408226     1408612          387        1
 1505        +     1408706     1409182          477        1
 1506        -     1409198     1409425          228        1
 1507        -     1409426     1410103          678        1
 1508        +     1410193     1410432          240        1
 1509        -     1410451     1411497         1047        1
 1510        +     1411563     1411889          327        1
 1511        -     1411900     1412499          600        1
 1512        +     1412598     1413485          888        1
 1513        +     1413655     1414827         1173        1
 1514        +     1414850     1415599          750        1
 1515        +     1415596     1416228          633        1
 1516        +     1416285     1417388         1104        1
 1517        -     1417395     1418756         1362        1
 1518        +     1418904     1419920         1017        1
 1519        +     1419868     1420311          444        1
 1520        +     1420391     1421470         1080        1
 1521        -     1421477     1421815          339        1
 1522        -     1421861     1422028          168        1
 1523        -     1422082     1422756          675        1
 1524        -     1422753     1423007          255        1
 1525        +     1423133     1424044          912        1
 1526        +     1424129     1425043          915        1
 1527        -     1425049     1425480          432        1
 1528        -     1425550     1427307         1758        1
 1529        -     1427378     1428139          762        1
 1530        -     1428169     1432260         4092        1
 1531        -     1432467     1432748          282        1
 1532        -     1432924     1433211          288        1
 1533        -     1433366     1435123         1758        1
 1534        -     1435187     1436662         1476        1
 1535        -     1436709     1436879          171        1
 1536        -     1436911     1437453          543        1
 1537        -     1437500     1438039          540        1
 1538        -     1438101     1439273         1173        1
 1539        -     1439350     1440399         1050        1
 1540        -     1440402     1441934         1533        1
 1541        +     1442155     1443867         1713        1
 1542        +     1443857     1445140         1284        1
 1543        +     1445133     1446530         1398        1
 1544        -     1446575     1447054          480        1
 1545        +     1447279     1447800          522        1
 1546        +     1447956     1448189          234        2
 1547        -     1450533     1451123          591        1
 1548        -     1451341     1452564         1224        1
 1549        +     1452746     1454023         1278        1
 1550        +     1454025     1454663          639        1
 1551        -     1454660     1456270         1611        1
 1552        +     1456401     1457153          753        1
 1553        -     1457161     1458690         1530        1
 1554        -     1458687     1459541          855        1
 1555        -     1459674     1460147          474        1
 1556        -     1460195     1460737          543        1
 1557        +     1460843     1462123         1281        1
 1558        +     1462120     1463181         1062        1
 1559        -     1463183     1463644          462        1
 1560        -     1463644     1463883          240        1
 1561        +     1464098     1465900         1803        1
 1562        -     1465977     1466342          366        1
 1563        -     1466394     1466828          435        1
 1564        -     1466909     1468126         1218        1
 1565        -     1468240     1470033         1794        1
 1566        +     1470116     1471462         1347        1
 1567        -     1471459     1472259          801        1
 1568        -     1472264     1473562         1299        1
 1569        -     1473614     1474204          591        1
 1570        -     1474208     1474561          354        2
 1571        -     1474664     1475119          456        1
 1572        +     1475271     1476137          867        1
 1573        -     1476134     1477246         1113        1
 1574        -     1477330     1477581          252        1
 1575        +     1477768     1477860           93        1
 1576        +     1477964     1478689          726        1
 1577        +     1478694     1480340         1647        1
 1578        +     1480420     1482222         1803        1
 1579        -     1482219     1482749          531        1
 1580        +     1482860     1484338         1479        1
 1581        -     1484400     1484570          171        1
 1582        -     1484608     1485666         1059        1
 1583        +     1485755     1485931          177        1
 1584        +     1486006     1486920          915        1
 1585        +     1486947     1487192          246        1
 1586        +     1487189     1487902          714        1
 1587        -     1487943     1488335          393        1
 1588        +     1488645     1489451          807        1
 1589        -     1489448     1490122          675        1
 1590        +     1490182     1490847          666        1
 1591        +     1491103     1491339          237        1
 1592        -     1491336     1491935          600        1
 1593        -     1491932     1493452         1521        1
 1594        +     1493833     1494573          741        1
 1595        +     1494570     1494665           96        1
 1596        +     1494655     1495128          474        1
 1597        -     1495143     1495697          555        1
 1598        -     1495738     1496019          282        1
 1599        -     1496068     1497666         1599        1
 1600        -     1497675     1497809          135        1
 1601        -     1497811     1498119          309        1
 1602        -     1498175     1498717          543        1
 1603        -     1498714     1498911          198        1
 1604        -     1498912     1499484          573        1
 1605        -     1499488     1499871          384        1
 1606        -     1499876     1501120         1245        1
 1607        +     1501243     1502223          981        1
 1608        -     1502229     1503050          822        1
 1609        -     1503047     1504363         1317        1
 1610        -     1504433     1506148         1716        1
 1611        +     1506278     1507420         1143        1
 1612        +     1507491     1508264          774        1
 1613        +     1508257     1508727          471        1
 1614        -     1508738     1510603         1866        1
 1615        -     1510696     1512648         1953        1
 1616        -     1512660     1513568          909        1
 1617        +     1513686     1515068         1383        1
 1618        -     1515133     1515462          330        1
 1619        +     1515461     1516042          582        1
 1620        +     1516089     1516232          144        2
 1621        -     1516300     1516743          444        1
 1622        -     1516728     1517264          537        1
 1623        -     1517322     1517939          618        1
 1624        +     1518016     1518201          186        1
 1625        +     1518198     1518746          549        1
 1626        +     1518774     1519385          612        1
 1627        -     1519389     1520384          996        1
 1628        -     1520381     1521223          843        1
 1629        -     1521311     1522273          963        1
 1630        +     1522380     1523081          702        1
 1631        -     1523169     1523522          354        1
 1632        +     1523614     1524729         1116        1
 1633        +     1524745     1525185          441        1
 1634        +     1525182     1526009          828        1
 1635        -     1525991     1527355         1365        1
 1636        +     1527481     1527945          465        1
 1637        -     1528080     1529732         1653        1
 1638        +     1530007     1531212         1206        1
 1639        -     1531389     1531583          195        1
 1640        -     1531587     1531970          384        1
 1641        -     1532021     1533253         1233        1
 1642        +     1533575     1533970          396        1
 1643        -     1534021     1535151         1131        1
 1644        +     1535262     1536518         1257        1
 1645        -     1536515     1536784          270        1
 1646        +     1536870     1537826          957        1
 1647        +     1537872     1538963         1092        1
 1648        -     1538960     1539181          222        1
 1649        -     1539259     1540563         1305        1
 1650        +     1540655     1541617          963        1
 1651        -     1541614     1542744         1131        1
 1652        -     1542804     1543049          246        1
 1653        -     1543115     1544551         1437        1
 1654        -     1544670     1545389          720        1
 1655        -     1545468     1545995          528        1
 1656        -     1546051     1546596          546        1
 1657        +     1546682     1547521          840        1
 1658        +     1547593     1548210          618        1
 1659        -     1548248     1549174          927        1
 1660        +     1549306     1550781         1476        1
 1661        -     1550783     1552531         1749        1
 1662        -     1552608     1553201          594        1
