GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:09:50 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Mycobacterium_tuberculosis_H37Rv/GeneMark_hmm_combined.mod
RBS: true
Model information: Mycobacterium_tuberculosis_H37Rv

FASTA definition line: gi|444893469|emb|AL123456.3| Mycobacterium tuberculosis H37Rv complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  904        +      948661      949395          735        1
  905        -      949436      951118         1683        1
  906        +      951183      951626          444        1
  907        +      951659      952711         1053        1
  908        +      952819      953229          411        1
  909        +      953278      953730          453        1
  910        -      953727      954920         1194        1
  911        +      955077      956288         1212        1
  912        +      956293      958455         2163        1
  913        -      958523      960151         1629        1
  914        -      960342      962612         2271        1
  915        +      962647      962880          234        1
  916        +      962890      963393          504        1
  917        +      963390      963872          483        1
  918        +      963869      964294          426        1
  919        -      964312      965535         1224        1
  920        -      965983      966261          279        1
  921        -      966265      967347         1083        1
  922        -      967344      967733          390        1
  923        +      967898      968305          408        1
  924        -      968424      970244         1821        1
  925        +      970505      972457         1953        1
  926        -      972546      973706         1161        1
  927        -      973806      974294          489        1
  928        -      974291      975880         1590        1
  929        +      976075      976863          789        1
  930        -      976872      978203         1332        1
  931        -      978481      978756          276        1
  932        -      978753      979157          405        1
  933        +      979156      979365          210        1
  934        +      979362      980228          867        1
  935        +      980225      980509          285        1
  936        -      980506      981267          762        1
  937        -      981424      982554         1131        1
  938        +      982801      983784          984        1
  939        +      983863      985530         1668        1
  940        -      985513      985971          459        1
  941        +      986674      986823          150        1
  942        +      987203      988705         1503        1
  943        -      988740      989861         1122        1
  944        -      989948      992596         2649        1
  945        -      992598      993122          525        1
  946        +      993378      993752          375        2
  947        +      993811      995340         1530        1
  948        -      995318      996295          978        1
  949        +      996641      997705         1065        1
  950        +      997863      999299         1437        1
  951        +      999472     1000767         1296        1
  952        -     1000808     1002415         1608        1
  953        -     1002441     1002704          264        1
  954        +     1002812     1003792          981        1
  955        +     1003805     1003957          153        1
  956        +     1003957     1004484          528        1
  957        -     1004501     1005841         1341        1
  958        -     1005852     1006562          711        1
  959        -     1006693     1008180         1488        1
  960        +     1008207     1008938          732        1
  961        +     1008944     1010062         1119        1
  962        +     1010313     1011734         1422        1
  963        +     1011731     1014124         2394        1
  964        +     1014400     1014555          156        1
  965        +     1014681     1014860          180        1
  966        +     1014866     1015300          435        1
  967        +     1015446     1016171          726        1
  968        +     1016266     1016685          420        1
  969        -     1016820     1017050          231        1
  970        -     1017217     1018725         1509        1
  971        -     1018727     1019965         1239        1
  972        -     1020058     1021287         1230        1
  973        -     1021344     1021643          300        1
  974        +     1022087     1023868         1782        1
  975        +     1023865     1024122          258        1
  976        +     1024232     1024687          456        2
  977        +     1024684     1025184          501        1
  978        -     1025497     1026816         1320        1
  979        +     1027104     1027685          582        1
  980        +     1027697     1029337         1641        1
  981        -     1029513     1030577         1065        1
  982        -     1030578     1031864         1287        1
  983        -     1031896     1032633          738        1
  984        -     1032710     1033786         1077        1
  985        -     1033840     1034631          792        1
  986        +     1034903     1036015         1113        1
  987        +     1036028     1037002          975        1
  988        +     1037011     1037925          915        1
  989        -     1037920     1039914         1995        1
  990        -     1039936     1041048         1113        1
  991        +     1041264     1042094          831        1
  992        +     1042115     1043239         1125        1
  993        +     1043299     1044315         1017        1
  994        +     1044317     1045222          906        1
  995        -     1045199     1046074          876        1
  996        +     1046136     1048415         2280        1
  997        +     1048412     1050346         1935        1
  998        -     1050593     1051459          867        1
  999        -     1051544     1052317          774        1
 1000        -     1052696     1053736         1041        1
 1001        +     1053759     1054241          483        1
 1002        +     1054247     1055008          762        1
 1003        -     1055024     1056685         1662        1
 1004        +     1057043     1057129           87        1
 1005        -     1057300     1057530          231        1
 1006        -     1057646     1057918          273        1
 1007        +     1058260     1060575         2316        1
 1008        -     1060656     1061654          999        1
 1009        +     1061964     1063127         1164        1
 1010        +     1063149     1064051          903        1
 1011        -     1064114     1064962          849        1
 1012        +     1065127     1066038          912        1
 1013        +     1066165     1067445         1281        1
 1014        +     1067696     1068208          513        1
 1015        +     1068205     1069776         1572        1
 1016        +     1069883     1071262         1380        1
 1017        +     1071255     1073273         2019        1
 1018        +     1073327     1073548          222        1
 1019        +     1073545     1073928          384        1
 1020        +     1074143     1074421          279        1
 1021        -     1074440     1075114          675        1
 1022        -     1075111     1075251          141        1
 1023        -     1075297     1076259          963        1
 1024        +     1076272     1076418          147        2
 1025        -     1076778     1077167          390        1
 1026        -     1077233     1077835          603        1
 1027        +     1077975     1078334          360        1
 1028        +     1078391     1078687          297        1
 1029        +     1078677     1081055         2379        1
 1030        +     1081052     1081684          633        1
 1031        -     1081775     1082584          810        1
 1032        -     1082584     1083750         1167        1
 1033        -     1083747     1085756         2010        1
 1034        -     1085756     1087351         1596        1
 1035        -     1087348     1088496         1149        1
 1036        -     1088493     1090175         1683        1
 1037        +     1090373     1093144         2772        1
 1038        -     1093361     1094401         1041        1
 1039        +     1094892     1095059          168        1
 1040        -     1095078     1096451         1374        1
 1041        +     1096816     1097508          693        1
 1042        +     1097580     1099022         1443        1
 1043        +     1099366     1100460         1095        1
 1044        +     1100460     1101005          546        1
 1045        -     1101025     1101528          504        1
 1046        +     1101803     1102549          747        1
 1047        +     1102542     1105109         2568        1
 1048        +     1105131     1106276         1146        1
 1049        -     1106405     1107382          978        1
 1050        -     1107443     1108099          657        1
 1051        -     1108172     1108504          333        1
 1052        -     1108578     1109249          672        1
 1053        +     1109272     1110192          921        1
 1054        +     1110278     1111549         1272        1
 1055        +     1111612     1112223          612        1
 1056        +     1112384     1113460         1077        1
 1057        +     1113861     1114112          252        2
 1058        -     1114173     1114382          210        1
 1059        -     1114386     1114778          393        1
 1060        +     1114799     1115749          951        1
 1061        +     1115767     1116525          759        1
 1062        -     1116531     1117148          618        1
 1063        +     1117185     1118393         1209        1
 1064        -     1118428     1119996         1569        1
 1065        +     1120022     1120879          858        1
 1066        -     1120889     1122112         1224        1
 1067        -     1122222     1123466         1245        1
 1068        +     1123631     1123711           81        2
 1069        +     1123753     1125417         1665        1
 1070        -     1125444     1127003         1560        1
 1071        +     1127029     1127883          855        1
 1072        +     1128091     1129179         1089        1
 1073        +     1129152     1130105          954        1
 1074        +     1130155     1131111          957        1
 1075        +     1131625     1133259         1635        1
 1076        -     1133333     1133908          576        1
 1077        -     1133921     1134568          648        1
 1078        -     1134785     1135426          642        1
 1079        -     1135501     1136481          981        1
 1080        -     1136573     1138060         1488        1
 1081        +     1138249     1138908          660        1
 1082        +     1138967     1142671         3705        1
 1083        +     1142668     1143648          981        1
 1084        +     1143787     1144467          681        1
 1085        +     1144564     1145853         1290        1
 1086        +     1145858     1146544          687        1
 1087        +     1146537     1147028          492        1
 1088        +     1147019     1147978          960        1
 1089        +     1148080     1148172           93        1
 1090        -     1148427     1149107          681        1
 1091        -     1149104     1151686         2583        1
 1092        +     1151777     1151923          147        1
 1093        +     1151914     1152012           99        1
 1094        +     1152012     1153727         1716        1
 1095        +     1153724     1155853         2130        1
 1096        +     1155853     1156422          570        1
 1097        -     1156426     1157886         1461        1
 1098        -     1157963     1158727          765        1
 1099        -     1158918     1159409          492        1
 1100        -     1159375     1160061          687        1
 1101        -     1160095     1160418          324        1
 1102        -     1160544     1160828          285        1
 1103        -     1160855     1161151          297        2
 1104        -     1161297     1162430         1134        1
 1105        -     1162549     1163376          828        1
 1106        -     1164164     1164403          240        1
 1107        +     1164429     1164575          147        2
 1108        -     1164572     1165009          438        1
 1109        -     1165092     1165490          399        1
 1110        -     1165781     1166818         1038        1
 1111        +     1167092     1167676          585        1
 1112        +     1167673     1168554          882        1
 1113        +     1169360     1170670         1311        1
 1114        +     1170782     1170907          126        1
 1115        -     1171038     1172054         1017        1
 1116        -     1172110     1172313          204        1
 1117        +     1172386     1172832          447        1
 1118        +     1172908     1173786          879        1
 1119        -     1173945     1174700          756        1
 1120        +     1175172     1175381          210        2
 1121        +     1175861     1176112          252        1
 1122        +     1176228     1176485          258        1
 1123        +     1176928     1177242          315        1
 1124        +     1177712     1178392          681        1
 1125        -     1178604     1178750          147        1
 1126        +     1179405     1180577         1173        1
 1127        +     1180696     1182315         1620        1
 1128        +     1182397     1183455         1059        1
 1129        +     1183508     1183981          474        1
 1130        +     1184015     1184878          864        1
 1131        +     1184907     1185740          834        1
 1132        -     1185741     1186799         1059        1
 1133        -     1186904     1187287          384        1
 1134        +     1187441     1188001          561        1
 1135        +     1187998     1188393          396        1
 1136        -     1188421     1190424         2004        1
 1137        -     1190757     1192166         1410        1
 1138        -     1192510     1194273         1764        1
 1139        -     1194270     1195043          774        1
 1140        -     1195055     1196092         1038        1
 1141        +     1196279     1197115          837        1
 1142        +     1197222     1198082          861        2
 1143        -     1198156     1199388         1233        1
 1144        -     1199426     1200376          951        1
 1145        +     1200650     1201660         1011        1
 1146        +     1201717     1203111         1395        1
 1147        +     1203559     1204035          477        1
 1148        +     1204067     1205233         1167        1
 1149        -     1205304     1205798          495        1
 1150        -     1205984     1206418          435        1
 1151        +     1206520     1207386          867        1
 1152        +     1207383     1207649          267        1
 1153        +     1207636     1209657         2022        1
 1154        -     1209756     1210532          777        1
 1155        +     1210595     1211383          789        1
 1156        +     1211560     1213863         2304        1
 1157        -     1213947     1214183          237        1
 1158        -     1214464     1214664          201        1
 1159        +     1214826     1215131          306        1
 1160        +     1215225     1215407          183        1
 1161        +     1215599     1216054          456        1
 1162        +     1216469     1219030         2562        1
 1163        +     1219089     1219217          129        1
 1164        -     1219248     1220120          873        1
 1165        +     1220574     1221854         1281        1
 1166        +     1221959     1222786          828        1
 1167        +     1222997     1224298         1302        1
 1168        +     1224385     1225260          876        1
 1169        -     1225263     1225922          660        1
 1170        -     1226141     1227565         1425        1
 1171        -     1227596     1228684         1089        1
 1172        +     1228740     1229384          645        1
 1173        -     1229391     1230548         1158        1
 1174        -     1230660     1230971          312        1
 1175        -     1230971     1231291          321        1
 1176        +     1231301     1231990          690        1
 1177        +     1232064     1232462          399        1
 1178        +     1232440     1232826          387        1
 1179        -     1232844     1233944         1101        1
 1180        -     1233966     1234223          258        2
 1181        -     1234213     1235460         1248        1
 1182        -     1235457     1236029          573        1
 1183        +     1236185     1237192         1008        1
 1184        -     1237209     1238123          915        1
 1185        +     1238255     1239328         1074        1
 1186        +     1239416     1239613          198        2
 1187        +     1239610     1239984          375        1
 1188        +     1240244     1240885          642        1
 1189        -     1241115     1241390          276        1
 1190        +     1241633     1241956          324        1
 1191        -     1241971     1242831          861        1
 1192        -     1242864     1243013          150        1
 1193        -     1243010     1243504          495        1
 1194        +     1243707     1245107         1401        1
 1195        +     1245141     1246151         1011        1
 1196        -     1246144     1247010          867        1
 1197        +     1247196     1248077          882        1
 1198        +     1248097     1249326         1230        1
 1199        -     1249330     1249935          606        1
 1200        -     1249932     1251404         1473        1
 1201        -     1251617     1252972         1356        1
 1202        -     1253074     1254435         1362        1
 1203        +     1254618     1256135         1518        1
 1204        +     1256132     1257313         1182        1
 1205        +     1257325     1259055         1731        1
 1206        -     1259067     1261451         2385        1
 1207        +     1261922     1262158          237        1
 1208        -     1262272     1264128         1857        1
 1209        +     1264314     1264556          243        2
 1210        +     1264606     1264947          342        1
 1211        +     1265097     1265438          342        1
 1212        -     1265472     1266488         1017        1
 1213        -     1266485     1266985          501        1
 1214        +     1267473     1268195          723        1
 1215        -     1268203     1269018          816        1
 1216        -     1269152     1269958          807        1
 1217        +     1269957     1271144         1188        1
 1218        +     1271156     1271908          753        1
 1219        -     1272036     1272191          156        2
 1220        +     1272423     1273334          912        1
 1221        +     1273265     1274767         1503        1
 1222        +     1274900     1275550          651        1
 1223        -     1275677     1275934          258        1
 1224        -     1276028     1276303          276        1
 1225        -     1276300     1277664         1365        1
 1226        +     1277902     1278300          399        1
 1227        +     1278383     1278820          438        1
 1228        -     1278904     1279617          714        1
 1229        +     1279655     1280020          366        1
 1230        -     1279998     1280846          849        1
 1231        -     1280843     1281430          588        1
 1232        +     1281429     1281872          444        1
 1233        +     1282030     1282218          189        1
 1234        +     1282306     1282893          588        1
 1235        +     1282890     1283036          147        1
 1236        -     1283056     1284171         1116        1
 1237        -     1284179     1284862          684        1
 1238        +     1284992     1286287         1296        1
 1239        -     1286284     1286568          285        1
 1240        +     1286595     1287020          426        1
 1241        +     1287328     1291026         3699        1
 1242        +     1291065     1292741         1677        1
 1243        +     1292798     1293403          606        1
 1244        +     1293406     1294146          741        1
 1245        +     1294168     1296054         1887        1
 1246        +     1296185     1298059         1875        1
 1247        -     1298087     1298692          606        1
 1248        -     1298764     1299804         1041        1
 1249        -     1299822     1300142          321        1
 1250        +     1300304     1301215          912        1
 1251        +     1301307     1301747          441        1
 1252        -     1301755     1302681          927        1
 1253        +     1303051     1305501         2451        1
 1254        -     1305669     1306001          333        1
 1255        -     1306202     1308226         2025        1
 1256        -     1308223     1308792          570        1
 1257        +     1309005     1309331          327        1
 1258        +     1309364     1310452         1089        1
 1259        -     1310480     1313299         2820        1
 1260        +     1313725     1315191         1467        1
 1261        +     1315234     1319982         4749        1
 1262        +     1320035     1321453         1419        1
 1263        +     1321520     1324528         3009        1
 1264        -     1324532     1325431          900        1
 1265        -     1325776     1327512         1737        1
 1266        -     1327689     1329305         1617        1
 1267        +     1329378     1331021         1644        1
 1268        +     1331021     1332010          990        1
 1269        +     1332092     1332964          873        1
 1270        +     1332980     1333858          879        1
 1271        +     1333931     1334845          915        1
 1272        +     1334927     1335754          828        1
 1273        +     1335794     1337215         1422        1
 1274        -     1337248     1338513         1266        1
 1275        +     1338973     1339302          330        1
 1276        +     1339349     1340524         1176        1
 1277        +     1340674     1340955          282        2
 1278        +     1341006     1341290          285        1
 1279        -     1341358     1342668         1311        1
 1280        +     1342942     1344219         1278        1
 1281        -     1344216     1345169          954        1
 1282        +     1345260     1346324         1065        1
 1283        -     1346321     1346905          585        1
 1284        -     1346936     1348624         1689        1
 1285        +     1348719     1349282          564        1
 1286        +     1349332     1351125         1794        1
 1287        +     1351187     1351309          123        1
 1288        +     1351323     1352147          825        1
 1289        +     1352144     1353118          975        1
 1290        +     1353157     1353525          369        1
 1291        +     1353522     1354136          615        1
 1292        +     1354243     1354470          228        2
 1293        -     1354498     1355661         1164        1
 1294        +     1355845     1357050         1206        1
 1295        -     1357293     1357625          333        1
 1296        -     1357759     1359420         1662        1
 1297        -     1359472     1360146          675        1
 1298        -     1360155     1361801         1647        1
 1299        -     1361798     1362733          936        1
 1300        -     1362723     1363361          639        1
 1301        -     1363503     1364246          744        1
 1302        +     1364413     1365186          774        1
 1303        +     1365227     1365808          582        1
 1304        +     1365833     1367461         1629        1
 1305        +     1367463     1367858          396        1
 1306        -     1367891     1368721          831        1
 1307        -     1368832     1370295         1464        1
 1308        -     1370292     1370726          435        1
 1309        +     1371073     1371477          405        1
 1310        +     1371544     1371702          159        1
 1311        -     1371777     1372922         1146        1
 1312        -     1372962     1374107         1146        1
 1313        -     1374322     1374864          543        1
 1314        -     1374861     1376168         1308        1
 1315        -     1376230     1376526          297        1
 1316        +     1377048     1377503          456        1
 1317        +     1377530     1378930         1401        1
 1318        +     1378927     1379850          924        1
 1319        +     1379840     1380679          840        1
 1320        +     1380684     1381865         1182        1
 1321        -     1381942     1383042         1101        1
 1322        +     1383213     1384202          990        1
 1323        +     1384278     1384538          261        1
 1324        +     1384535     1384966          432        1
 1325        -     1384989     1386677         1689        1
 1326        +     1386734     1387717          984        1
 1327        -     1387798     1388628          831        1
 1328        -     1388685     1388978          294        1
 1329        -     1388975     1389244          270        1
 1330        -     1389357     1393052         3696        1
 1331        -     1393194     1393880          687        1
 1332        -     1394214     1394315          102        2
 1333        -     1394323     1394595          273        1
 1334        -     1394928     1395023           96        2
 1335        -     1395063     1395641          579        1
 1336        -     1395821     1399240         3420        1
 1337        -     1399296     1399664          369        1
 1338        +     1399645     1399758          114        1
 1339        +     1399777     1399935          159        1
 1340        +     1399970     1401661         1692        1
 1341        +     1401658     1402809         1152        1
 1342        -     1402778     1403386          609        1
 1343        -     1403386     1404591         1206        1
 1344        -     1404717     1406084         1368        1
 1345        -     1406081     1407340         1260        1
 1346        +     1407411     1408238          828        1
 1347        +     1408240     1409358         1119        1
 1348        -     1409484     1409933          450        1
 1349        -     1409938     1410372          435        1
 1350        +     1410431     1411819         1389        1
 1351        +     1411906     1413087         1182        1
 1352        +     1413386     1413940          555        1
 1353        -     1413960     1415840         1881        1
 1354        -     1416181     1417347         1167        1
 1355        -     1417658     1418356          699        1
 1356        -     1418579     1419001          423        1
 1357        -     1419014     1419787          774        1
 1358        -     1419961     1420302          342        1
 1359        -     1420410     1422215         1806        1
 1360        -     1422302     1424050         1749        1
 1361        +     1424182     1424754          573        1
 1362        +     1424751     1425293          543        1
 1363        -     1425438     1425944          507        1
 1364        +     1426266     1427417         1152        1
 1365        +     1427414     1430041         2628        1
 1366        +     1430038     1431648         1611        1
 1367        -     1431665     1433302         1638        1
 1368        -     1433433     1435271         1839        1
 1369        -     1435268     1436143          876        1
 1370        -     1436140     1437117          978        1
 1371        +     1437116     1437262          147        1
 1372        +     1437324     1437815          492        1
 1373        +     1437909     1438907          999        1
 1374        +     1438907     1440751         1845        1
 1375        +     1440805     1441290          486        1
 1376        +     1441348     1442718         1371        1
 1377        +     1442779     1443399          621        1
 1378        -     1443482     1444915         1434        1
 1379        +     1445217     1445372          156        1
 1380        -     1445499     1445834          336        1
 1381        +     1446379     1448031         1653        1
 1382        +     1448028     1449371         1344        1
 1383        +     1449375     1450700         1326        1
 1384        +     1450739     1451779         1041        1
 1385        +     1451779     1452003          225        1
 1386        +     1451997     1452947          951        1
 1387        +     1453100     1453207          108        1
 1388        +     1453204     1455012         1809        1
 1389        +     1455163     1455405          243        1
 1390        +     1455495     1456568         1074        1
 1391        +     1456628     1457542          915        1
 1392        +     1457558     1458211          654        1
 1393        +     1458295     1459509         1215        1
 1394        +     1459766     1460251          486        1
 1395        +     1460244     1460996          753        1
 1396        +     1461003     1461290          288        1
 1397        +     1461321     1461836          516        1
 1398        +     1461843     1463183         1341        1
 1399        +     1463228     1464877         1650        1
 1400        +     1464884     1465801          918        1
 1401        +     1465841     1467301         1461        1
 1402        +     1467315     1467680          366        1
 1403        +     1467688     1468131          444        2
 1404        -     1468171     1469505         1335        1
 1405        -     1469671     1470252          582        1
 1406        +     1470321     1471577         1257        1
 1407        -     1477134     1477631          498        1
 1408        -     1477628     1479118         1491        1
 1409        -     1479199     1480824         1626        1
 1410        -     1480894     1482501         1608        1
 1411        -     1482514     1484061         1548        1
 1412        +     1484288     1484959          672        1
 1413        -     1485313     1485768          456        1
 1414        +     1485862     1487031         1170        1
 1415        +     1487194     1488075          882        1
 1416        -     1488154     1489965         1812        1
 1417        -     1490117     1492312         2196        1
 1418        -     1492320     1494425         2106        1
 1419        +     1494564     1497155         2592        1
 1420        -     1497195     1499171         1977        1
 1421        -     1499213     1500493         1281        1
 1422        +     1500661     1500966          306        1
 1423        +     1501046     1501582          537        1
 1424        +     1501599     1502633         1035        1
 1425        +     1502668     1503081          414        1
 1426        +     1503103     1503384          282        1
 1427        +     1503394     1504365          972        1
 1428        +     1504464     1505078          615        1
 1429        +     1505075     1505890          816        1
 1430        +     1505962     1506738          777        1
 1431        +     1506755     1507534          780        1
 1432        +     1507573     1508187          615        1
 1433        -     1508184     1508546          363        1
 1434        -     1508543     1508923          381        1
 1435        +     1509034     1509288          255        1
 1436        +     1509281     1510846         1566        1
 1437        +     1510846     1512006         1161        1
 1438        -     1511973     1512605          633        1
 1439        +     1513047     1515626         2580        1
 1440        +     1515623     1517362         1740        1
 1441        +     1517491     1518234          744        1
 1442        -     1518227     1518400          174        1
 1443        +     1518817     1519134          318        1
 1444        -     1519200     1519985          786        1
 1445        -     1520005     1521876         1872        1
 1446        -     1521885     1524032         2148        1
 1447        -     1524029     1524784          756        1
 1448        -     1525293     1526126          834        1
 1449        -     1526236     1526376          141        1
 1450        +     1526717     1530091         3375        1
 1451        +     1530173     1530925          753        2
 1452        -     1530973     1531209          237        2
 1453        +     1531348     1532370         1023        1
 1454        -     1532443     1533633         1191        1
 1455        -     1533948     1534610          663        1
 1456        -     1534607     1535392          786        1
 1457        -     1535683     1537644         1962        1
 1458        -     1537783     1538133          351        1
 1459        +     1538474     1539211          738        1
 1460        +     1539204     1539440          237        1
 1461        -     1539512     1540717         1206        1
 1462        +     1541248     1541805          558        1
 1463        -     1541994     1542878          885        1
 1464        -     1542929     1543204          276        1
 1465        +     1543443     1544828         1386        1
 1466        +     1544825     1546006         1182        1
 1467        +     1546003     1546992          990        1
 1468        +     1547626     1547709           84        2
 1469        -     1547764     1547865          102        1
 1470        +     1547931     1549151         1221        1
 1471        +     1549148     1550641         1494        1
 1472        -     1550579     1551217          639        1
 1473        -     1551228     1552490         1263        1
 1474        +     1552654     1553235          582        1
 1475        +     1553232     1554191          960        1
 1476        +     1554188     1555480         1293        1
 1477        +     1555477     1555974          498        1
 1478        +     1555971     1557101         1131        1
 1479        +     1557101     1560448         3348        1
 1480        +     1560445     1561269          825        1
 1481        +     1561464     1561772          309        1
 1482        +     1561769     1563388         1620        1
 1483        -     1563486     1563707          222        1
 1484        +     1563949     1564266          318        1
 1485        +     1564401     1565027          627        1
 1486        +     1565093     1565425          333        1
 1487        +     1565441     1566697         1257        1
 1488        +     1566825     1568036         1212        1
 1489        -     1568109     1569584         1476        1
 1490        -     1569584     1570969         1386        1
 1491        +     1571086     1572081          996        1
 1492        -     1572127     1573857         1731        1
 1493        -     1574112     1574528          417        1
 1494        -     1574510     1574767          258        1
 1495        -     1574850     1575770          921        1
 1496        -     1575834     1576796          963        1
 1497        +     1576819     1577532          714        1
 1498        +     1577604     1579580         1977        1
 1499        -     1579598     1580422          825        1
 1500        +     1580591     1581073          483        1
 1501        -     1581145     1581969          825        1
 1502        +     1582166     1583104          939        1
 1503        +     1583101     1584474         1374        1
 1504        +     1584508     1585197          690        1
 1505        +     1585194     1586213         1020        1
 1506        -     1586210     1587814         1605        1
 1507        -     1587772     1588491          720        1
 1508        +     1588567     1589172          606        1
 1509        +     1589386     1589901          516        1
 1510        +     1589891     1590292          402        1
 1511        +     1590397     1591674         1278        1
 1512        +     1591671     1592153          483        1
 1513        +     1592150     1592614          465        1
 1514        +     1592696     1593325          630        1
 1515        +     1593505     1593978          474        1
 1516        +     1594099     1595982         1884        1
 1517        +     1595982     1596884          903        1
 1518        +     1596881     1597909         1029        1
 1519        +     1597900     1598883          984        1
 1520        -     1598893     1599501          609        1
 1521        +     1599718     1601037         1320        1
 1522        -     1601059     1602273         1215        1
 1523        -     1602321     1603928         1608        1
 1524        -     1603932     1604666          735        1
 1525        +     1604923     1606146         1224        1
 1526        +     1606386     1607972         1587        1
 1527        +     1608083     1609852         1770        1
 1528        +     1609849     1611270         1422        1
 1529        +     1611434     1612249          816        1
 1530        -     1612342     1612950          609        1
 1531        +     1613307     1614326         1020        1
 1532        +     1614329     1615567         1239        1
 1533        +     1615564     1616349          786        1
 1534        -     1616365     1616592          228        1
 1535        +     1616673     1616804          132        2
 1536        -     1616961     1617386          426        1
 1537        +     1617565     1617729          165        2
 1538        +     1617837     1618070          234        1
 1539        -     1618209     1619684         1476        1
 1540        +     1619791     1622091         2301        1
 1541        -     1622207     1622692          486        1
 1542        +     1622768     1623007          240        1
 1543        -     1623287     1623646          360        1
 1544        -     1623714     1624457          744        1
 1545        -     1624454     1625365          912        1
 1546        -     1625418     1626962         1545        1
 1547        -     1626959     1628080         1122        1
 1548        -     1628097     1630199         2103        1
 1549        -     1630391     1630543          153        1
 1550        -     1630638     1634630         3993        1
 1551        +     1635077     1635955          879        1
 1552        -     1636004     1638232         2229        1
 1553        +     1638381     1639646         1266        1
 1554        -     1639674     1640681         1008        1
 1555        +     1640680     1641543          864        1
 1556        -     1641493     1642425          933        1
 1557        -     1642537     1643322          786        1
 1558        -     1643319     1644260          942        1
 1559        -     1644363     1646138         1776        1
 1560        +     1646258     1646992          735        1
 1561        +     1646989     1649529         2541        1
 1562        +     1649526     1650719         1194        1
 1563        +     1650716     1651516          801        1
 1564        +     1651518     1652771         1254        1
 1565        +     1652768     1653256          489        1
 1566        +     1653231     1653578          348        1
 1567        -     1653673     1655502         1830        1
 1568        -     1655609     1656721         1113        1
 1569        +     1657038     1658936         1899        1
 1570        +     1658980     1659354          375        1
 1571        +     1659370     1659741          372        1
 1572        +     1659811     1660620          810        1
 1573        +     1660656     1662284         1629        1
 1574        +     1662381     1662572          192        1
 1575        -     1662641     1663204          564        1
 1576        -     1663215     1666031         2817        1
 1577        +     1666204     1666764          561        1
 1578        +     1667068     1668408         1341        1
 1579        +     1668419     1669144          726        1
 1580        +     1669283     1670416         1134        1
 1581        +     1670413     1671366          954        1
 1582        +     1671377     1672384         1008        1
 1583        -     1672457     1673299          843        1
 1584        +     1673440     1674183          744        1
 1585        +     1674202     1675011          810        1
 1586        +     1675017     1676051         1035        1
 1587        -     1676017     1676925          909        1
 1588        +     1676941     1677375          435        1
 1589        +     1677421     1678542         1122        1
 1590        +     1678552     1678908          357        1
 1591        +     1678942     1679172          231        1
 1592        +     1679322     1680629         1308        1
 1593        -     1681208     1681966          759        1
 1594        +     1682133     1684004         1872        1
 1595        +     1684005     1686257         2253        1
 1596        +     1686271     1686573          303        1
 1597        +     1686570     1686887          318        1
 1598        +     1686878     1687888         1011        1
 1599        +     1687941     1689230         1290        1
 1600        -     1689303     1689920          618        1
 1601        -     1690134     1690346          213        1
 1602        +     1690449     1690805          357        1
 1603        +     1690850     1691878         1029        2
 1604        +     1691890     1692711          822        2
 1605        +     1692924     1693823          900        1
 1606        -     1693996     1694436          441        1
 1607        -     1694545     1695108          564        1
 1608        -     1695281     1695946          666        1
 1609        -     1695943     1696461          519        1
 1610        -     1696727     1697422          696        1
 1611        -     1698095     1699654         1560        1
 1612        +     1699866     1700228          363        1
 1613        +     1700329     1701093          765        1
 1614        +     1701322     1702593         1272        1
 1615        +     1703074     1704096         1023        1
 1616        +     1704093     1705061          969        1
 1617        +     1705058     1705789          732        1
 1618        -     1705807     1706595          789        1
 1619        -     1706630     1707484          855        1
 1620        -     1707529     1708515          987        1
 1621        +     1708904     1709635          732        1
 1622        +     1709668     1710603          936        1
 1623        +     1710820     1711002          183        1
 1624        +     1710995     1712068         1074        1
 1625        +     1712299     1714053         1755        1
 1626        -     1714172     1717708         3537        1
 1627        +     1717944     1718696          753        1
 1628        +     1718726     1719970         1245        1
 1629        +     1720041     1720802          762        1
 1630        -     1720780     1722060         1281        1
 1631        -     1722083     1728346         6264        1
 1632        -     1728953     1729234          282        1
 1633        +     1729502     1731256         1755        1
 1634        +     1731373     1732476         1104        1
 1635        +     1732488     1733039          552        1
 1636        -     1733116     1733550          435        1
 1637        +     1733610     1734737         1128        1
 1638        +     1734734     1735411          678        1
 1639        +     1735976     1736212          237        1
 1640        +     1736519     1739644         3126        1
 1641        +     1739841     1741247         1407        1
