GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:14:31 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Synechococcus_PCC_7002/GeneMark_hmm_combined.mod
RBS: true
Model information: Synechococcus_PCC_7002

FASTA definition line: gi|169884305|gb|CP000951.1| Synechococcus sp. PCC 7002, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  883        -      878168      878827          660        1
  884        -      879038      879526          489        1
  885        -      879750      880958         1209        1
  886        +      881477      881608          132        1
  887        +      881639      883633         1995        1
  888        +      883752      883976          225        1
  889        -      883979      884314          336        1
  890        -      884446      886053         1608        1
  891        -      886182      886352          171        1
  892        +      886867      887667          801        1
  893        +      888100      889602         1503        1
  894        +      889785      890459          675        1
  895        +      890459      891352          894        1
  896        +      891410      891853          444        1
  897        +      891958      892434          477        1
  898        +      892587      893804         1218        1
  899        -      893870      894781          912        1
  900        +      895053      897347         2295        1
  901        +      897454      898563         1110        1
  902        +      898590      899468          879        1
  903        +      899537      900946         1410        1
  904        -      900956      902020         1065        1
  905        +      902272      902655          384        1
  906        +      903182      904024          843        1
  907        +      904115      905440         1326        1
  908        +      905486      905986          501        1
  909        +      906058      907353         1296        1
  910        -      907258      907794          537        1
  911        +      907838      908419          582        1
  912        -      908425      909141          717        1
  913        -      909145      909975          831        1
  914        -      909990      910817          828        1
  915        +      910910      912241         1332        1
  916        +      912297      912590          294        1
  917        +      912725      913687          963        1
  918        -      913704      915689         1986        1
  919        -      915800      916675          876        1
  920        -      916690      917523          834        1
  921        -      917516      919825         2310        1
  922        -      919947      920813          867        1
  923        -      920895      921830          936        1
  924        -      921877      923043         1167        1
  925        -      923329      923955          627        1
  926        -      924089      925822         1734        1
  927        +      926444      928012         1569        1
  928        +      928013      928162          150        1
  929        +      928197      928874          678        1
  930        +      928937      929227          291        1
  931        -      929212      930051          840        1
  932        -      930090      930722          633        1
  933        -      930703      931650          948        1
  934        -      931723      934005         2283        1
  935        +      934269      934976          708        1
  936        -      935063      936940         1878        1
  937        -      937116      937766          651        1
  938        +      937909      938346          438        1
  939        +      938380      939150          771        1
  940        -      939147      940277         1131        1
  941        +      940327      941604         1278        1
  942        -      941625      942320          696        1
  943        -      942391      942876          486        1
  944        +      942959      943672          714        1
  945        +      943911      944966         1056        1
  946        +      945099      945542          444        1
  947        +      945610      945975          366        2
  948        -      946085      947146         1062        1
  949        -      947161      947967          807        1
  950        -      948397      949203          807        1
  951        -      949252      950079          828        1
  952        +      950149      951024          876        1
  953        -      951021      951881          861        1
  954        -      951934      952272          339        1
  955        -      952287      953450         1164        1
  956        -      953618      955084         1467        1
  957        -      955335      955646          312        1
  958        -      955663      956280          618        1
  959        -      956342      956953          612        1
  960        -      957005      958123         1119        1
  961        -      958334      959137          804        1
  962        -      959175      959933          759        1
  963        +      960029      960856          828        1
  964        +      961114      961878          765        1
  965        +      961936      962577          642        1
  966        -      962596      963216          621        1
  967        +      964243      964821          579        1
  968        +      964884      965330          447        1
  969        +      965342      965959          618        1
  970        -      966311      966703          393        1
  971        +      967453      968172          720        1
  972        +      968304      969311         1008        1
  973        +      969345      971099         1755        1
  974        +      971083      972183         1101        1
  975        -      972180      973205         1026        1
  976        +      973225      973800          576        1
  977        +      973933      974400          468        1
  978        +      974518      976146         1629        1
  979        +      976266      976706          441        1
  980        -      976703      977137          435        1
  981        -      977147      978334         1188        1
  982        -      978418      979272          855        1
  983        +      979264      979464          201        1
  984        +      979803      982331         2529        1
  985        -      982328      982600          273        1
  986        -      982676      983197          522        1
  987        -      983211      983933          723        1
  988        +      984107      984895          789        1
  989        -      985037      986017          981        1
  990        -      986451      987122          672        1
  991        -      987179      987313          135        1
  992        +      987467      988393          927        1
  993        -      988390      989751         1362        1
  994        +      990631      990849          219        2
  995        +      990836      991132          297        1
  996        -      991221      992783         1563        1
  997        +      992954      994540         1587        1
  998        -      994564      995115          552        1
  999        +      995346      995774          429        1
 1000        +      995868      996431          564        1
 1001        +      996519      997091          573        2
 1002        -      997103      998155         1053        1
 1003        -      998293      998757          465        1
 1004        +      998899      999888          990        1
 1005        -      999885     1001255         1371        1
 1006        +     1001397     1001870          474        1
 1007        +     1001903     1002865          963        1
 1008        -     1002985     1003818          834        1
 1009        +     1004056     1005033          978        1
 1010        +     1005160     1005930          771        2
 1011        +     1005970     1006095          126        1
 1012        -     1006136     1007557         1422        1
 1013        +     1007779     1008507          729        1
 1014        +     1008671     1010671         2001        1
 1015        -     1010742     1010873          132        1
 1016        +     1011024     1011383          360        1
 1017        -     1011557     1011697          141        1
 1018        -     1012007     1013407         1401        1
 1019        -     1013411     1013596          186        1
 1020        -     1013769     1014914         1146        1
 1021        +     1015205     1015984          780        1
 1022        -     1015981     1016091          111        1
 1023        +     1016328     1016720          393        1
 1024        +     1016710     1017102          393        1
 1025        +     1017282     1018448         1167        1
 1026        +     1018455     1018946          492        1
 1027        +     1019059     1019559          501        1
 1028        +     1019663     1021159         1497        1
 1029        +     1021242     1021745          504        1
 1030        +     1021969     1025811         3843        1
 1031        +     1025817     1026182          366        1
 1032        +     1026279     1027370         1092        1
 1033        +     1027759     1029198         1440        1
 1034        +     1029258     1032974         3717        1
 1035        +     1033065     1033925          861        2
 1036        -     1033954     1035090         1137        1
 1037        +     1035205     1036827         1623        1
 1038        -     1036824     1037504          681        1
 1039        -     1037554     1038999         1446        1
 1040        +     1039092     1039940          849        1
 1041        -     1040008     1041075         1068        1
 1042        +     1041231     1041740          510        1
 1043        -     1041762     1041863          102        1
 1044        +     1042092     1042181           90        2
 1045        -     1042257     1042904          648        1
 1046        -     1042942     1044066         1125        1
 1047        -     1044129     1044533          405        1
 1048        +     1044719     1047859         3141        1
 1049        +     1047894     1048520          627        1
 1050        -     1048533     1049831         1299        1
 1051        -     1049976     1050095          120        1
 1052        -     1050247     1052094         1848        2
 1053        -     1052582     1056574         3993        1
 1054        +     1056933     1057517          585        1
 1055        -     1057556     1059031         1476        1
 1056        +     1059030     1059185          156        2
 1057        +     1059288     1060379         1092        1
 1058        -     1060473     1062479         2007        1
 1059        -     1062649     1063905         1257        1
 1060        -     1064055     1064300          246        1
 1061        +     1064549     1066006         1458        1
 1062        -     1066220     1066606          387        2
 1063        -     1066694     1067221          528        1
 1064        -     1067435     1068151          717        1
 1065        -     1068243     1068668          426        2
 1066        -     1068671     1069273          603        1
 1067        -     1069292     1069519          228        1
 1068        -     1069750     1070112          363        1
 1069        -     1070298     1072124         1827        1
 1070        +     1072553     1072876          324        1
 1071        -     1072963     1074054         1092        1
 1072        -     1074155     1074385          231        1
 1073        -     1074472     1074885          414        1
 1074        -     1074885     1075340          456        1
 1075        -     1075377     1076201          825        1
 1076        -     1076226     1076576          351        1
 1077        -     1076637     1077635          999        1
 1078        -     1077692     1078081          390        1
 1079        -     1078142     1078519          378        1
 1080        -     1078846     1079070          225        1
 1081        -     1079126     1079671          546        1
 1082        -     1079775     1081094         1320        1
 1083        -     1081192     1081632          441        1
 1084        -     1081684     1082205          522        1
 1085        -     1082236     1082598          363        1
 1086        -     1082601     1083143          543        1
 1087        -     1083177     1083578          402        1
 1088        -     1083604     1084149          546        1
 1089        -     1084224     1084574          351        1
 1090        -     1084577     1084984          408        1
 1091        -     1084998     1085213          216        1
 1092        -     1085259     1085465          207        1
 1093        -     1085469     1085831          363        1
 1094        -     1085947     1086669          723        1
 1095        -     1086715     1087074          360        1
 1096        -     1087090     1087368          279        2
 1097        -     1087405     1088232          828        1
 1098        -     1088255     1088566          312        1
 1099        -     1088571     1089203          633        1
 1100        -     1089304     1089912          609        1
 1101        +     1090538     1092682         2145        1
 1102        +     1092968     1093282          315        1
 1103        +     1093299     1095071         1773        1
 1104        +     1095503     1096567         1065        1
 1105        +     1096636     1098366         1731        1
 1106        +     1098463     1101495         3033        1
 1107        +     1101587     1102444          858        2
 1108        +     1102552     1102767          216        2
 1109        +     1102771     1104747         1977        2
 1110        +     1104744     1104935          192        2
 1111        +     1105424     1106014          591        1
 1112        +     1106099     1107388         1290        1
 1113        +     1107536     1107910          375        1
 1114        -     1108005     1109687         1683        1
 1115        +     1109941     1110483          543        1
 1116        -     1110488     1111159          672        1
 1117        -     1111167     1111583          417        1
 1118        -     1111623     1111757          135        1
 1119        +     1111849     1112907         1059        1
 1120        -     1112927     1113727          801        1
 1121        -     1113795     1114250          456        1
 1122        -     1114272     1115180          909        1
 1123        +     1115412     1117145         1734        1
 1124        +     1117234     1118454         1221        1
 1125        -     1118440     1119828         1389        1
 1126        -     1119891     1120631          741        1
 1127        -     1120702     1121655          954        1
 1128        -     1121739     1122239          501        1
 1129        -     1122421     1123191          771        1
 1130        -     1123298     1123864          567        1
 1131        -     1123904     1124905         1002        1
 1132        +     1125156     1125524          369        1
 1133        +     1125827     1126615          789        1
 1134        -     1126612     1127079          468        1
 1135        +     1127131     1127226           96        1
 1136        -     1127216     1128574         1359        1
 1137        -     1128676     1129149          474        1
 1138        +     1129245     1129982          738        1
 1139        +     1130053     1130718          666        1
 1140        +     1131057     1132247         1191        1
 1141        +     1132390     1133322          933        1
 1142        -     1133517     1134848         1332        1
 1143        +     1135208     1135996          789        1
 1144        -     1136008     1136472          465        1
 1145        -     1136605     1137498          894        1
 1146        -     1137558     1138076          519        1
 1147        -     1138260     1140800         2541        1
 1148        +     1140947     1141306          360        1
 1149        -     1141303     1143222         1920        1
 1150        -     1143361     1144866         1506        1
 1151        +     1145109     1145960          852        2
 1152        +     1146082     1146480          399        2
 1153        +     1146544     1146639           96        1
 1154        -     1146636     1147196          561        1
 1155        -     1147283     1147891          609        1
 1156        +     1148206     1151835         3630        1
 1157        -     1152250     1152813          564        1
 1158        -     1152845     1153489          645        1
 1159        -     1153572     1154009          438        1
 1160        +     1154210     1155067          858        1
 1161        -     1155115     1156011          897        1
 1162        -     1156113     1157429         1317        1
 1163        -     1157550     1157747          198        1
 1164        -     1157882     1159318         1437        1
 1165        +     1159823     1160287          465        1
 1166        -     1160410     1161018          609        1
 1167        +     1161043     1162209         1167        1
 1168        +     1162322     1163566         1245        1
 1169        -     1163563     1165347         1785        1
 1170        -     1165385     1166413         1029        1
 1171        -     1166593     1167357          765        2
 1172        -     1167447     1167839          393        2
 1173        -     1169020     1169349          330        2
 1174        -     1169466     1170611         1146        2
 1175        -     1170622     1171617          996        2
 1176        -     1171647     1172810         1164        2
 1177        -     1172807     1174120         1314        2
 1178        -     1174163     1174906          744        2
 1179        +     1175428     1176969         1542        1
 1180        +     1177107     1177580          474        1
 1181        -     1177581     1178765         1185        1
 1182        +     1179061     1179636          576        1
 1183        +     1179740     1180837         1098        1
 1184        -     1180882     1181874          993        1
 1185        -     1181917     1182939         1023        1
 1186        +     1183077     1183367          291        1
 1187        -     1183450     1185321         1872        1
 1188        -     1185399     1185956          558        1
 1189        +     1186075     1186422          348        1
 1190        +     1186425     1187090          666        1
 1191        +     1187171     1187890          720        1
 1192        -     1187887     1188291          405        1
 1193        -     1188656     1188880          225        1
 1194        +     1188899     1189846          948        1
 1195        -     1189848     1191293         1446        1
 1196        -     1191298     1192251          954        1
 1197        -     1192306     1193136          831        1
 1198        +     1193517     1194602         1086        1
 1199        +     1194687     1196333         1647        1
 1200        +     1196347     1196946          600        1
 1201        -     1197024     1197236          213        1
 1202        -     1197446     1197925          480        1
 1203        +     1198117     1199703         1587        1
 1204        +     1199867     1200400          534        1
 1205        +     1200486     1200932          447        1
 1206        +     1200936     1202318         1383        1
 1207        -     1202321     1203775         1455        1
 1208        -     1203793     1205709         1917        1
 1209        -     1205897     1214059         8163        1
 1210        -     1214256     1215155          900        1
 1211        -     1215195     1215437          243        1
 1212        -     1215443     1217356         1914        1
 1213        +     1217678     1217842          165        2
 1214        +     1217839     1219476         1638        1
 1215        +     1219587     1220861         1275        1
 1216        -     1220967     1221605          639        1
 1217        -     1221861     1222214          354        1
 1218        -     1222339     1223838         1500        1
 1219        -     1223942     1224280          339        1
 1220        +     1224529     1225827         1299        1
 1221        -     1225840     1227030         1191        1
 1222        -     1227258     1227416          159        2
 1223        +     1227658     1227822          165        1
 1224        +     1228209     1229651         1443        1
 1225        -     1229660     1229866          207        1
 1226        -     1229938     1230234          297        1
 1227        +     1230613     1231359          747        2
 1228        +     1231349     1231768          420        1
 1229        +     1231758     1232708          951        2
 1230        +     1232753     1235254         2502        1
 1231        +     1235410     1236477         1068        1
 1232        -     1236479     1237969         1491        1
 1233        +     1238089     1238775          687        1
 1234        +     1238840     1239439          600        1
 1235        -     1239527     1240423          897        1
 1236        -     1240431     1240766          336        1
 1237        -     1240856     1241572          717        1
 1238        +     1241715     1242695          981        1
 1239        -     1242710     1243246          537        1
 1240        +     1243345     1244421         1077        1
 1241        +     1244498     1245781         1284        1
 1242        -     1246031     1247017          987        1
 1243        +     1248057     1249289         1233        1
 1244        -     1249378     1250001          624        1
 1245        -     1250041     1250385          345        1
 1246        -     1250621     1251217          597        1
 1247        +     1251257     1251727          471        1
 1248        -     1251724     1251960          237        1
 1249        +     1251999     1252691          693        1
 1250        +     1252731     1254170         1440        1
 1251        -     1254167     1254376          210        1
 1252        -     1254430     1255788         1359        1
 1253        -     1255873     1255983          111        2
 1254        +     1256462     1256833          372        1
 1255        +     1256987     1258099         1113        1
 1256        -     1258086     1258694          609        1
 1257        +     1258902     1261640         2739        1
 1258        +     1261660     1262073          414        1
 1259        -     1262097     1263197         1101        1
 1260        -     1263457     1263786          330        1
 1261        -     1264355     1265347          993        1
 1262        -     1265344     1266624         1281        1
 1263        -     1266773     1267852         1080        1
 1264        -     1267940     1268440          501        1
 1265        -     1268769     1268951          183        2
 1266        +     1268973     1269341          369        1
 1267        -     1269330     1270091          762        1
 1268        -     1270155     1270646          492        1
 1269        +     1270733     1272049         1317        1
 1270        +     1272228     1272407          180        1
 1271        +     1272528     1273037          510        1
 1272        -     1273106     1273732          627        1
 1273        +     1273893     1274081          189        1
 1274        +     1274378     1275391         1014        1
 1275        -     1275401     1275997          597        1
 1276        -     1276125     1276298          174        1
 1277        +     1276839     1277108          270        1
 1278        -     1277210     1277545          336        1
 1279        -     1277542     1278114          573        1
 1280        +     1278239     1279759         1521        1
 1281        +     1279863     1280111          249        1
 1282        +     1280213     1281274         1062        1
 1283        -     1281357     1281581          225        1
 1284        +     1281786     1282166          381        1
 1285        +     1282204     1282857          654        1
 1286        +     1282861     1283454          594        1
 1287        -     1283469     1283942          474        1
 1288        -     1284094     1284651          558        1
 1289        -     1284654     1284791          138        1
 1290        +     1284790     1285317          528        1
 1291        +     1285537     1287114         1578        1
 1292        +     1287177     1288067          891        1
 1293        +     1288169     1290106         1938        1
 1294        -     1290109     1290495          387        1
 1295        +     1290476     1291633         1158        1
 1296        +     1291698     1292432          735        1
 1297        +     1292466     1295585         3120        1
 1298        -     1295609     1296181          573        1
 1299        +     1296283     1297275          993        1
 1300        +     1297347     1298168          822        1
 1301        -     1298158     1299111          954        1
 1302        +     1299179     1299526          348        1
 1303        +     1299649     1299984          336        1
 1304        +     1300330     1303146         2817        1
 1305        +     1303235     1303546          312        1
 1306        -     1303567     1307259         3693        1
 1307        +     1307811     1308998         1188        1
 1308        -     1308995     1310179         1185        1
 1309        +     1310525     1310746          222        1
 1310        +     1310945     1311538          594        1
 1311        -     1311921     1313735         1815        1
 1312        -     1314210     1314299           90        1
 1313        +     1314330     1314767          438        1
 1314        +     1314884     1315585          702        1
 1315        -     1315644     1316273          630        1
 1316        +     1316272     1316382          111        1
 1317        +     1316419     1317795         1377        1
 1318        +     1317946     1318089          144        1
 1319        +     1318185     1318607          423        1
 1320        -     1318770     1320596         1827        1
 1321        -     1320779     1321633          855        1
 1322        -     1321706     1322749         1044        1
 1323        +     1323163     1324527         1365        1
 1324        -     1324633     1325403          771        1
 1325        +     1325740     1326726          987        1
 1326        -     1326810     1327634          825        1
 1327        +     1327692     1327823          132        1
 1328        +     1327823     1330744         2922        1
 1329        +     1330747     1331934         1188        1
 1330        -     1331931     1332770          840        1
 1331        -     1332873     1334090         1218        1
 1332        +     1334149     1334589          441        1
 1333        +     1334713     1335051          339        1
 1334        -     1335137     1335601          465        1
 1335        -     1335650     1339138         3489        1
 1336        -     1339269     1339598          330        1
 1337        +     1339965     1341041         1077        1
 1338        -     1341085     1341810          726        1
 1339        -     1341952     1342464          513        1
 1340        -     1342631     1343659         1029        1
 1341        +     1344061     1344843          783        1
 1342        +     1344848     1345705          858        1
 1343        -     1345683     1347119         1437        1
 1344        -     1347355     1348335          981        1
 1345        +     1348903     1349667          765        1
 1346        +     1349890     1350483          594        1
 1347        -     1350498     1351427          930        1
 1348        +     1351873     1353501         1629        1
 1349        +     1353645     1354682         1038        1
 1350        +     1354941     1356218         1278        1
 1351        +     1356350     1356901          552        1
 1352        +     1357008     1357592          585        1
 1353        +     1357771     1360506         2736        1
 1354        +     1360560     1361324          765        1
 1355        +     1361451     1362038          588        1
 1356        -     1362073     1362822          750        1
 1357        -     1363059     1365113         2055        1
 1358        -     1365247     1365843          597        1
 1359        -     1365938     1366087          150        1
 1360        +     1366100     1366219          120        1
 1361        +     1366293     1366766          474        1
 1362        +     1367142     1368698         1557        1
 1363        +     1368906     1371134         2229        1
 1364        +     1371173     1372405         1233        1
 1365        +     1372405     1373064          660        1
 1366        -     1373018     1373725          708        1
 1367        -     1373715     1374335          621        1
 1368        -     1374522     1374824          303        1
 1369        -     1374890     1376029         1140        1
 1370        +     1376148     1377878         1731        1
 1371        +     1377978     1378301          324        1
 1372        +     1378322     1378678          357        1
 1373        +     1378763     1379239          477        1
 1374        -     1379240     1381942         2703        1
 1375        +     1382024     1382257          234        1
 1376        +     1382254     1382994          741        1
 1377        +     1383101     1383736          636        1
 1378        +     1383742     1384317          576        1
 1379        -     1384314     1384403           90        1
 1380        +     1384402     1385343          942        1
 1381        -     1385473     1386492         1020        1
 1382        -     1386668     1387819         1152        1
 1383        +     1388139     1389263         1125        1
 1384        -     1389331     1390212          882        1
 1385        +     1390411     1391448         1038        1
 1386        +     1391488     1391886          399        1
 1387        +     1391950     1392276          327        1
 1388        +     1392621     1392923          303        1
 1389        -     1392920     1393075          156        1
 1390        +     1393122     1393757          636        1
 1391        +     1393767     1395107         1341        1
 1392        +     1395131     1395724          594        1
 1393        +     1396012     1397934         1923        1
 1394        -     1398014     1399180         1167        1
 1395        -     1399264     1401198         1935        1
 1396        -     1401713     1402690          978        1
 1397        +     1402862     1402978          117        1
 1398        +     1403069     1403959          891        1
 1399        -     1403966     1405570         1605        1
 1400        +     1405851     1408160         2310        1
 1401        +     1408312     1408779          468        1
 1402        +     1409072     1410145         1074        1
 1403        -     1410391     1411794         1404        1
 1404        -     1411844     1412962         1119        1
 1405        +     1413546     1415888         2343        1
 1406        -     1416090     1417691         1602        1
 1407        -     1418086     1418604          519        1
 1408        +     1418877     1419383          507        1
 1409        +     1419457     1420065          609        1
 1410        -     1420100     1420588          489        1
 1411        -     1420695     1421684          990        1
 1412        +     1421683     1421823          141        1
 1413        +     1421973     1423586         1614        1
 1414        +     1423670     1423753           84        1
 1415        -     1423807     1425120         1314        1
 1416        -     1425120     1426049          930        1
 1417        -     1426148     1426846          699        1
 1418        -     1426886     1427563          678        1
 1419        -     1427573     1428280          708        1
 1420        +     1428427     1428750          324        1
 1421        +     1428793     1429389          597        1
 1422        -     1429379     1430170          792        1
 1423        -     1430167     1431021          855        1
 1424        -     1431067     1433775         2709        1
 1425        -     1433916     1434452          537        1
 1426        -     1434513     1434908          396        1
 1427        -     1435167     1436354         1188        1
 1428        +     1436824     1438446         1623        1
 1429        -     1438458     1439432          975        1
 1430        +     1439530     1440330          801        1
 1431        +     1440416     1442191         1776        1
 1432        -     1442207     1442449          243        1
 1433        +     1442455     1442589          135        1
 1434        +     1442592     1444238         1647        1
 1435        +     1444368     1447427         3060        1
 1436        +     1447490     1448071          582        1
 1437        -     1448068     1448181          114        1
 1438        -     1448359     1450362         2004        1
 1439        -     1450509     1451171          663        1
 1440        +     1451419     1452093          675        1
 1441        -     1452077     1452547          471        1
 1442        +     1452706     1454163         1458        1
 1443        -     1454140     1455369         1230        1
 1444        +     1455533     1456624         1092        1
 1445        +     1456728     1458224         1497        1
 1446        +     1458287     1458904          618        1
 1447        +     1459004     1459216          213        1
 1448        +     1459385     1460830         1446        1
 1449        +     1465409     1465645          237        2
 1450        -     1466514     1467395          882        1
 1451        +     1467488     1469128         1641        1
 1452        +     1469288     1470403         1116        1
 1453        +     1470491     1470970          480        1
 1454        +     1470997     1471554          558        1
 1455        -     1471551     1473569         2019        1
 1456        -     1473640     1474914         1275        1
 1457        +     1475028     1476017          990        1
 1458        -     1476004     1478652         2649        1
 1459        -     1478733     1479302          570        1
 1460        -     1479356     1480480         1125        1
 1461        -     1480652     1481281          630        1
 1462        -     1481316     1482056          741        1
 1463        +     1482231     1482467          237        1
 1464        -     1482546     1485533         2988        1
 1465        -     1485680     1485868          189        1
 1466        +     1485999     1488758         2760        1
 1467        -     1488776     1489792         1017        1
 1468        +     1489906     1490988         1083        2
 1469        +     1491056     1491166          111        1
 1470        -     1491159     1491464          306        2
 1471        +     1491567     1492163          597        1
 1472        +     1492392     1494050         1659        1
 1473        +     1494097     1494411          315        1
 1474        +     1494459     1495364          906        1
 1475        -     1495372     1496265          894        1
 1476        +     1496883     1498064         1182        1
 1477        +     1498139     1499617         1479        1
 1478        -     1499614     1499925          312        1
 1479        -     1499946     1501157         1212        1
 1480        -     1501158     1501370          213        1
 1481        +     1501544     1501750          207        1
 1482        -     1501801     1502262          462        1
 1483        -     1502390     1503730         1341        1
 1484        -     1503739     1504623          885        1
 1485        +     1504877     1505581          705        1
 1486        +     1505658     1506881         1224        1
 1487        +     1507076     1507702          627        1
 1488        +     1507756     1508520          765        1
 1489        +     1508520     1509203          684        1
 1490        -     1509200     1509682          483        1
 1491        -     1509679     1510215          537        1
 1492        -     1510219     1510887          669        1
 1493        +     1510953     1511543          591        1
 1494        -     1511550     1512566         1017        1
 1495        -     1512636     1516172         3537        1
 1496        +     1516507     1516686          180        1
 1497        -     1516792     1517181          390        1
 1498        +     1517562     1518863         1302        1
 1499        +     1518900     1520141         1242        1
 1500        +     1520138     1521304         1167        1
 1501        +     1521311     1523143         1833        1
 1502        +     1523146     1524138          993        1
 1503        +     1524246     1524608          363        1
 1504        +     1524608     1526119         1512        1
 1505        +     1526085     1526753          669        1
 1506        +     1526805     1527392          588        1
 1507        +     1527448     1527945          498        1
 1508        +     1527983     1529092         1110        1
 1509        -     1529398     1530141          744        1
 1510        +     1530287     1530949          663        1
 1511        -     1530971     1532305         1335        1
 1512        -     1532427     1533956         1530        1
 1513        -     1534054     1535199         1146        1
 1514        -     1535639     1537114         1476        1
 1515        +     1537195     1537821          627        1
 1516        -     1537931     1538929          999        1
 1517        -     1538966     1540153         1188        1
 1518        +     1540354     1541469         1116        1
 1519        -     1541486     1542055          570        1
 1520        -     1542203     1543939         1737        2
 1521        -     1544064     1546889         2826        1
 1522        -     1547095     1547700          606        1
 1523        -     1547941     1548291          351        1
 1524        -     1548483     1548962          480        1
 1525        -     1549075     1550262         1188        1
 1526        -     1550421     1550888          468        1
 1527        -     1550954     1551916          963        1
 1528        +     1552030     1554552         2523        1
 1529        +     1554767     1554976          210        1
 1530        +     1555025     1555222          198        1
 1531        +     1555250     1555462          213        1
 1532        -     1555611     1555910          300        1
 1533        +     1556473     1557372          900        1
 1534        +     1557436     1558617         1182        1
 1535        -     1558626     1560995         2370        1
 1536        -     1560998     1561714          717        1
 1537        -     1561728     1563044         1317        1
 1538        +     1563578     1565035         1458        1
 1539        -     1565045     1565962          918        1
 1540        -     1565952     1567124         1173        1
 1541        -     1567159     1567632          474        1
 1542        +     1567959     1568282          324        1
 1543        +     1568458     1568601          144        2
 1544        +     1568609     1571512         2904        1
 1545        -     1571616     1572593          978        1
 1546        -     1572916     1573443          528        1
 1547        -     1573531     1574997         1467        1
 1548        -     1575037     1576023          987        1
 1549        -     1576054     1576290          237        2
 1550        +     1576367     1576900          534        1
 1551        -     1576982     1578211         1230        1
 1552        +     1578343     1579239          897        1
 1553        +     1579429     1580265          837        1
 1554        -     1580437     1580895          459        1
 1555        -     1580953     1582512         1560        1
 1556        -     1582856     1585126         2271        1
 1557        -     1585174     1586571         1398        1
 1558        +     1587019     1587510          492        1
 1559        +     1587927     1589234         1308        1
 1560        +     1589400     1589963          564        1
 1561        +     1590214     1592109         1896        2
 1562        +     1592148     1592897          750        2
 1563        +     1592954     1593787          834        2
 1564        +     1593831     1594703          873        2
 1565        +     1594734     1595777         1044        2
 1566        +     1596061     1597038          978        2
 1567        +     1597143     1598054          912        2
 1568        +     1598065     1599018          954        2
 1569        +     1599229     1599690          462        1
 1570        +     1599698     1600912         1215        1
 1571        +     1600909     1602237         1329        2
 1572        +     1602262     1603470         1209        1
 1573        +     1603467     1604648         1182        1
 1574        -     1604720     1605118          399        2
 1575        -     1605134     1605259          126        2
 1576        +     1605399     1605809          411        2
 1577        +     1605884     1606486          603        1
 1578        -     1606449     1607546         1098        1
 1579        +     1607667     1608125          459        1
 1580        +     1608115     1608990          876        1
 1581        +     1609042     1609311          270        1
 1582        +     1609584     1610597         1014        1
 1583        +     1610636     1611430          795        1
 1584        +     1611411     1611953          543        1
 1585        -     1611926     1612708          783        1
 1586        +     1613063     1613470          408        1
 1587        -     1613467     1614030          564        1
 1588        +     1614102     1615841         1740        1
 1589        -     1615838     1617274         1437        1
 1590        -     1617346     1618194          849        1
 1591        -     1618200     1619531         1332        1
 1592        -     1619573     1620166          594        1
 1593        -     1620414     1621079          666        1
 1594        +     1621268     1622755         1488        1
 1595        -     1622752     1625319         2568        1
 1596        +     1625384     1625836          453        1
 1597        +     1625889     1626527          639        1
 1598        +     1626577     1626990          414        1
 1599        +     1627058     1627723          666        1
 1600        -     1627809     1630082         2274        1
 1601        +     1630780     1631436          657        1
 1602        -     1631506     1632198          693        1
 1603        -     1632256     1632510          255        1
 1604        -     1632603     1633622         1020        1
 1605        -     1633645     1634784         1140        1
 1606        +     1634913     1637906         2994        1
 1607        -     1638052     1638900          849        1
 1608        -     1638912     1639157          246        1
 1609        +     1639309     1639908          600        1
 1610        +     1639948     1640154          207        1
 1611        +     1640168     1641196         1029        1
 1612        +     1641196     1641906          711        1
 1613        +     1641960     1642664          705        1
 1614        +     1642746     1644158         1413        1
 1615        +     1644172     1645059          888        1
 1616        -     1645160     1646542         1383        1
 1617        -     1646526     1647584         1059        1
 1618        -     1647899     1648456          558        1
 1619        -     1648493     1649368          876        1
 1620        -     1649365     1649766          402        1
 1621        +     1650256     1650597          342        1
 1622        -     1650648     1650941          294        1
 1623        -     1650994     1651515          522        1
 1624        +     1651584     1652564          981        1
 1625        +     1652685     1653167          483        1
 1626        +     1653214     1653306           93        1
 1627        -     1653303     1654145          843        1
 1628        -     1654309     1654590          282        1
 1629        -     1654817     1655101          285        1
 1630        -     1655190     1656113          924        1
 1631        +     1656261     1656761          501        1
 1632        -     1656773     1658035         1263        1
 1633        -     1658093     1659301         1209        1
 1634        -     1659371     1659571          201        1
 1635        -     1659641     1660195          555        1
 1636        +     1660469     1661371          903        1
 1637        +     1661502     1662014          513        1
 1638        -     1662065     1662745          681        1
 1639        +     1662934     1663677          744        1
 1640        +     1663782     1664078          297        1
 1641        +     1664261     1664686          426        1
 1642        +     1664823     1666148         1326        1
 1643        +     1666178     1667239         1062        1
 1644        -     1667323     1668465         1143        1
 1645        +     1668678     1669082          405        1
 1646        +     1669555     1670109          555        1
 1647        +     1670846     1671424          579        1
 1648        +     1671579     1671701          123        1
 1649        +     1671832     1673484         1653        1
 1650        -     1673481     1673795          315        1
 1651        -     1673880     1674767          888        1
 1652        -     1674854     1675576          723        1
 1653        +     1675806     1676318          513        1
