GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:03:23 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Escherichia_coli_O157_H7_EC4115/GeneMark_hmm_combined.mod
RBS: true
Model information: Escherichia_coli_O157_H7_EC4115

FASTA definition line: gi|47118301|dbj|BA000007.2| Escherichia coli O157:H7 str. Sakai DNA, complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
 1380        +     1455431     1455628          198        1
 1381        +     1455713     1456555          843        1
 1382        +     1457026     1457964          939        1
 1383        +     1458019     1458756          738        1
 1384        +     1458780     1459334          555        1
 1385        -     1459351     1459473          123        2
 1386        +     1459496     1459927          432        1
 1387        -     1459991     1460824          834        1
 1388        -     1460851     1461204          354        1
 1389        -     1461292     1461681          390        1
 1390        -     1461686     1462336          651        1
 1391        +     1463090     1463545          456        1
 1392        +     1463586     1464044          459        1
 1393        +     1464556     1464867          312        1
 1394        +     1464962     1465495          534        1
 1395        +     1465488     1466918         1431        1
 1396        -     1466926     1468083         1158        1
 1397        +     1468458     1470011         1554        1
 1398        +     1470004     1472547         2544        1
 1399        +     1472720     1472947          228        1
 1400        -     1472948     1473322          375        1
 1401        -     1473405     1474472         1068        1
 1402        -     1474803     1475723          921        1
 1403        +     1475948     1477000         1053        1
 1404        -     1477042     1477617          576        1
 1405        -     1477621     1478187          567        1
 1406        -     1478448     1478561          114        1
 1407        -     1478609     1479727         1119        1
 1408        -     1479842     1480096          255        1
 1409        -     1480386     1480631          246        1
 1410        -     1480705     1481751         1047        1
 1411        -     1481857     1482417          561        1
 1412        -     1482551     1483198          648        1
 1413        -     1483262     1484470         1209        1
 1414        +     1484706     1485290          585        1
 1415        +     1485301     1485948          648        1
 1416        +     1485950     1486873          924        1
 1417        +     1486983     1488518         1536        1
 1418        -     1488558     1488974          417        1
 1419        -     1488979     1489272          294        1
 1420        -     1489348     1490007          660        1
 1421        +     1490162     1490578          417        1
 1422        +     1490582     1490986          405        1
 1423        +     1490998     1491693          696        1
 1424        +     1491718     1492923         1206        1
 1425        +     1492943     1493698          756        1
 1426        +     1493836     1494618          783        1
 1427        +     1494671     1495369          699        1
 1428        +     1495381     1496478         1098        1
 1429        +     1496478     1497419          942        1
 1430        +     1497485     1499128         1644        1
 1431        +     1499140     1500093          954        1
 1432        -     1500288     1503464         3177        1
 1433        +     1504046     1505005          960        1
 1434        -     1505106     1505729          624        1
 1435        +     1505889     1506410          522        1
 1436        +     1506462     1506635          174        1
 1437        +     1506746     1507786         1041        1
 1438        +     1507854     1508807          954        1
 1439        +     1508823     1509752          930        1
 1440        +     1509765     1510499          735        1
 1441        +     1510710     1510946          237        1
 1442        +     1511034     1512275         1242        1
 1443        +     1512395     1513204          810        1
 1444        +     1513207     1514229         1023        1
 1445        +     1514219     1514860          642        1
 1446        +     1514857     1515861         1005        1
 1447        +     1515872     1516669          798        1
 1448        +     1516964     1518397         1434        1
 1449        -     1518457     1520646         2190        1
 1450        +     1520992     1521351          360        1
 1451        +     1521354     1521731          378        1
 1452        +     1521745     1522386          642        1
 1453        +     1522367     1523191          825        1
 1454        +     1523214     1524227         1014        1
 1455        +     1524250     1524792          543        1
 1456        +     1525192     1526496         1305        1
 1457        +     1526735     1527262          528        1
 1458        -     1527324     1528034          711        1
 1459        +     1528197     1528454          258        1
 1460        -     1528537     1529496          960        1
 1461        -     1529643     1533089         3447        1
 1462        -     1533217     1534290         1074        1
 1463        +     1534552     1535751         1200        1
 1464        +     1535744     1536445          702        1
 1465        +     1536445     1537689         1245        1
 1466        +     1537718     1538629          912        1
 1467        +     1538645     1539466          822        1
 1468        -     1539622     1540668         1047        1
 1469        -     1540665     1541459          795        1
 1470        -     1541626     1542744         1119        2
 1471        -     1542713     1542982          270        2
 1472        -     1543044     1543388          345        1
 1473        +     1543566     1544081          516        2
 1474        -     1544196     1544426          231        1
 1475        -     1544664     1545140          477        2
 1476        +     1545572     1545997          426        1
 1477        +     1546162     1547103          942        1
 1478        +     1547096     1547557          462        2
 1479        +     1547591     1548307          717        1
 1480        +     1548304     1548621          318        2
 1481        +     1548624     1548920          297        1
 1482        +     1548910     1549227          318        2
 1483        +     1549229     1549498          270        1
 1484        +     1549485     1549922          438        1
 1485        +     1549924     1550115          192        2
 1486        +     1550118     1550705          588        1
 1487        +     1550702     1550785           84        2
 1488        +     1550821     1550925          105        1
 1489        +     1551114     1551326          213        2
 1490        -     1551512     1551691          180        2
 1491        +     1551774     1552823         1050        1
 1492        +     1552836     1553210          375        1
 1493        +     1553207     1554028          822        1
 1494        +     1554482     1554628          147        1
 1495        +     1554625     1554792          168        1
 1496        +     1555107     1557044         1938        1
 1497        +     1557192     1557374          183        1
 1498        +     1557412     1557681          270        1
 1499        +     1557757     1557972          216        1
 1500        +     1557977     1558321          345        1
 1501        +     1558372     1558905          534        1
 1502        +     1559176     1559745          570        1
 1503        +     1559745     1559891          147        2
 1504        +     1559899     1560366          468        1
 1505        +     1560971     1561111          141        1
 1506        +     1561334     1561423           90        1
 1507        -     1561486     1561731          246        2
 1508        +     1562123     1562686          564        1
 1509        +     1562683     1564344         1662        1
 1510        +     1564408     1566345         1938        1
 1511        +     1566390     1566611          222        1
 1512        +     1566644     1569058         2415        1
 1513        +     1569138     1569464          327        1
 1514        +     1569474     1569824          351        1
 1515        +     1569821     1570267          447        1
 1516        +     1570264     1570608          345        1
 1517        +     1570667     1571383          717        1
 1518        +     1571389     1571763          375        1
 1519        +     1571787     1572068          282        1
 1520        +     1572121     1572546          426        1
 1521        +     1572539     1575364         2826        1
 1522        +     1575357     1575698          342        1
 1523        +     1575698     1576396          699        1
 1524        -     1576413     1576667          255        2
 1525        +     1577190     1578068          879        2
 1526        +     1578224     1578859          636        1
 1527        +     1578856     1579041          186        1
 1528        +     1580099     1581511         1413        2
 1529        +     1582177     1585503         3327        2
 1530        -     1586046     1586837          792        1
 1531        -     1586909     1587046          138        2
 1532        -     1587113     1587274          162        2
 1533        +     1587285     1587584          300        2
 1534        -     1588148     1589509         1362        2
 1535        -     1589873     1590736          864        1
 1536        -     1590720     1591856         1137        1
 1537        +     1592106     1593332         1227        1
 1538        -     1593381     1594502         1122        1
 1539        +     1594751     1595980         1230        2
 1540        +     1596345     1596533          189        1
 1541        -     1597034     1597165          132        2
 1542        +     1597550     1597735          186        1
 1543        +     1597735     1597926          192        1
 1544        +     1597916     1598158          243        2
 1545        +     1598164     1598463          300        1
 1546        +     1598460     1599425          966        1
 1547        +     1599501     1599722          222        1
 1548        +     1599788     1600594          807        1
 1549        +     1600965     1601216          252        2
 1550        +     1601213     1601623          411        1
 1551        +     1601634     1601906          273        2
 1552        +     1602031     1602255          225        1
 1553        +     1602548     1603705         1158        1
 1554        +     1603745     1604317          573        1
 1555        +     1604319     1605530         1212        1
 1556        +     1605527     1605865          339        2
 1557        +     1605862     1606158          297        1
 1558        +     1606386     1606598          213        1
 1559        +     1606582     1606764          183        2
 1560        +     1606888     1607244          357        2
 1561        +     1607228     1608889         1662        1
 1562        -     1608927     1609265          339        1
 1563        -     1610041     1611501         1461        1
 1564        -     1611501     1612172          672        1
 1565        -     1612341     1613711         1371        1
 1566        -     1613715     1614362          648        1
 1567        -     1614392     1615498         1107        1
 1568        -     1615552     1616013          462        1
 1569        -     1616023     1616646          624        1
 1570        +     1616848     1618098         1251        1
 1571        -     1618212     1619354         1143        2
 1572        -     1619344     1619580          237        2
 1573        +     1619684     1620508          825        1
 1574        +     1620505     1621206          702        1
 1575        +     1621203     1621505          303        2
 1576        +     1621573     1621905          333        2
 1577        +     1622150     1623676         1527        2
 1578        +     1624178     1624633          456        1
 1579        +     1624633     1624803          171        2
 1580        +     1624796     1625086          291        1
 1581        +     1625083     1625445          363        1
 1582        +     1625442     1625582          141        1
 1583        +     1625579     1626268          690        1
 1584        +     1626590     1626895          306        1
 1585        +     1626882     1627358          477        1
 1586        +     1627355     1627816          462        1
 1587        -     1627848     1628141          294        1
 1588        -     1628433     1628843          411        2
 1589        +     1629129     1629335          207        1
 1590        +     1630083     1630628          546        1
 1591        +     1630603     1632528         1926        1
 1592        +     1632525     1632731          207        1
 1593        +     1632728     1634329         1602        1
 1594        +     1634310     1635629         1320        1
 1595        +     1635639     1635971          333        1
 1596        +     1636027     1637052         1026        1
 1597        +     1637094     1637492          399        1
 1598        +     1637504     1637857          354        1
 1599        +     1637869     1638447          579        1
 1600        +     1638444     1638839          396        1
 1601        +     1638829     1639587          759        1
 1602        +     1639603     1640025          423        1
 1603        +     1640007     1640441          435        1
 1604        +     1640434     1642983         2550        1
 1605        +     1642980     1643309          330        1
 1606        +     1643309     1644007          699        1
 1607        +     1644121     1644756          636        1
 1608        +     1644753     1645325          573        1
 1609        +     1645386     1648784         3399        1
 1610        +     1648851     1649450          600        1
 1611        +     1649515     1652430         2916        1
 1612        +     1652430     1653011          582        1
 1613        -     1653131     1654021          891        2
 1614        -     1654040     1654546          507        1
 1615        -     1654583     1655083          501        1
 1616        -     1655162     1655344          183        1
 1617        -     1655842     1656498          657        2
 1618        +     1656567     1656815          249        1
 1619        +     1656891     1657271          381        2
 1620        +     1657268     1657615          348        1
 1621        +     1657665     1659203         1539        1
 1622        -     1659506     1660990         1485        2
 1623        -     1661177     1662130          954        2
 1624        +     1662629     1663213          585        2
 1625        +     1663387     1663713          327        1
 1626        +     1663713     1664600          888        1
 1627        +     1664690     1665394          705        1
 1628        -     1665766     1666032          267        1
 1629        -     1666036     1666848          813        1
 1630        -     1666872     1667567          696        1
 1631        +     1668087     1668455          369        1
 1632        -     1668558     1668959          402        2
 1633        +     1669030     1669188          159        1
 1634        +     1669200     1669493          294        1
 1635        +     1669565     1670224          660        1
 1636        +     1670301     1670762          462        1
 1637        -     1670969     1671886          918        1
 1638        +     1672253     1672672          420        1
 1639        +     1672672     1673940         1269        1
 1640        -     1673986     1674516          531        1
 1641        -     1674662     1676203         1542        1
 1642        +     1676425     1677144          720        1
 1643        -     1677196     1678728         1533        1
 1644        +     1679118     1680389         1272        1
 1645        +     1680399     1681388          990        1
 1646        -     1681862     1683472         1611        1
 1647        -     1683694     1684608          915        1
 1648        +     1684708     1685319          612        1
 1649        -     1685507     1686394          888        1
 1650        -     1686394     1686720          327        1
 1651        -     1686772     1687368          597        1
 1652        +     1687569     1687823          255        1
 1653        -     1687873     1689843         1971        1
 1654        -     1689869     1690723          855        1
 1655        -     1690888     1691532          645        1
 1656        -     1691542     1692300          759        1
 1657        -     1692297     1693277          981        1
 1658        -     1693277     1694299         1023        1
 1659        -     1694635     1696092         1458        1
 1660        -     1696198     1696326          129        1
 1661        -     1696639     1698057         1419        1
 1662        -     1698068     1698700          633        1
 1663        -     1698711     1699781         1071        1
 1664        -     1700116     1701759         1644        1
 1665        +     1702104     1702307          204        2
 1666        -     1702603     1703694         1092        1
 1667        -     1703811     1704395          585        1
 1668        +     1704673     1704951          279        1
 1669        -     1705006     1706685         1680        1
 1670        -     1706810     1707823         1014        1
 1671        -     1707908     1708759          852        1
 1672        -     1708759     1709382          624        1
 1673        +     1709596     1710852         1257        1
 1674        +     1710894     1711976         1083        1
 1675        +     1711976     1712809          834        1
 1676        +     1712806     1713198          393        1
 1677        +     1713202     1714011          810        1
 1678        +     1714047     1714901          855        1
 1679        -     1715049     1715156          108        1
 1680        -     1715585     1715692          108        1
 1681        -     1716091     1717191         1101        1
 1682        +     1717461     1717691          231        1
 1683        +     1717873     1718547          675        1
 1684        -     1718591     1718944          354        1
 1685        +     1719094     1720524         1431        1
 1686        -     1720525     1721175          651        1
 1687        -     1721168     1722964         1797        1
 1688        +     1723303     1724694         1392        1
 1689        +     1725087     1728830         3744        1
 1690        +     1728827     1730365         1539        1
 1691        +     1730362     1731072          711        1
 1692        +     1731072     1731749          678        1
 1693        +     1732110     1732676          567        2
 1694        -     1732827     1733669          843        1
 1695        -     1733719     1734078          360        1
 1696        +     1734290     1735195          906        1
 1697        +     1735287     1736300         1014        1
 1698        +     1736502     1737410          909        1
 1699        -     1737554     1737967          414        1
 1700        +     1738661     1739188          528        1
 1701        -     1739489     1742164         2676        1
 1702        +     1742641     1743288          648        1
 1703        +     1743981     1745657         1677        1
 1704        +     1745743     1746663          921        1
 1705        +     1746678     1747586          909        1
 1706        +     1747598     1748611         1014        1
 1707        +     1748608     1749612         1005        1
 1708        -     1749665     1749994          330        1
 1709        -     1750029     1751489         1461        1
 1710        -     1751860     1753113         1254        1
 1711        -     1753414     1753710          297        1
 1712        +     1753925     1754653          729        1
 1713        -     1754693     1755037          345        1
 1714        -     1755196     1755735          540        1
 1715        -     1755765     1756508          744        1
 1716        +     1756865     1757503          639        1
 1717        -     1757549     1758679         1131        1
 1718        -     1758657     1758905          249        2
 1719        -     1758970     1761441         2472        1
 1720        -     1761534     1761725          192        1
 1721        -     1761722     1761910          189        1
 1722        +     1762384     1762617          234        1
 1723        -     1763025     1763243          219        1
 1724        -     1763316     1763615          300        2
 1725        -     1763879     1764286          408        2
 1726        +     1764363     1764590          228        2
 1727        +     1764574     1765125          552        2
 1728        +     1765097     1766137         1041        2
 1729        +     1766130     1766591          462        1
 1730        +     1766778     1767359          582        1
 1731        +     1767489     1767800          312        2
 1732        +     1768231     1768977          747        1
 1733        +     1769256     1769468          213        2
 1734        +     1769689     1769946          258        1
 1735        +     1770338     1771342         1005        1
 1736        +     1771355     1771714          360        1
 1737        +     1771723     1772253          531        2
 1738        +     1772495     1772692          198        1
 1739        +     1772843     1773901         1059        1
 1740        +     1774698     1776551         1854        1
 1741        +     1776701     1776916          216        1
 1742        +     1776921     1777265          345        1
 1743        +     1777316     1777849          534        1
 1744        +     1778120     1778689          570        1
 1745        +     1778689     1778835          147        2
 1746        +     1778843     1779310          468        1
 1747        -     1779673     1779900          228        2
 1748        -     1779960     1780205          246        2
 1749        +     1780597     1781160          564        1
 1750        +     1781157     1782818         1662        1
 1751        +     1782882     1784819         1938        1
 1752        +     1784864     1785085          222        1
 1753        +     1785091     1787610         2520        1
 1754        +     1787613     1787939          327        1
 1755        +     1787949     1788299          351        1
 1756        +     1788296     1788742          447        1
 1757        +     1788739     1789083          345        1
 1758        +     1789142     1789858          717        1
 1759        +     1789864     1790238          375        1
 1760        +     1790262     1790543          282        1
 1761        +     1790596     1793676         3081        1
 1762        +     1793669     1794010          342        1
 1763        +     1794010     1794447          438        1
 1764        +     1794635     1798111         3477        1
 1765        +     1798179     1798778          600        1
 1766        +     1798930     1800243         1314        1
 1767        +     1800245     1800514          270        1
 1768        -     1801541     1802866         1326        2
 1769        -     1803527     1804219          693        2
 1770        +     1804966     1805604          639        2
 1771        +     1805670     1806239          570        2
 1772        -     1806286     1806543          258        1
 1773        -     1806573     1806869          297        1
 1774        -     1807205     1808743         1539        1
 1775        -     1808793     1809140          348        1
 1776        -     1809137     1809517          381        2
 1777        +     1811677     1812267          591        2
 1778        -     1812701     1812883          183        1
 1779        -     1812893     1813087          195        1
 1780        +     1815571     1815678          108        1
 1781        -     1815738     1816286          549        1
 1782        -     1816290     1816790          501        1
 1783        -     1816876     1817055          180        1
 1784        -     1817436     1818242          807        1
 1785        -     1818242     1819435         1194        1
 1786        -     1819447     1820808         1362        1
 1787        -     1820809     1822404         1596        1
 1788        -     1822404     1823966         1563        1
 1789        +     1824240     1825121          882        1
 1790        +     1825118     1825738          621        1
 1791        +     1825766     1827349         1584        1
 1792        +     1827562     1828434          873        1
 1793        -     1828474     1829064          591        1
 1794        -     1829061     1829819          759        1
 1795        +     1830039     1831088         1050        1
 1796        -     1831124     1831375          252        1
 1797        +     1831755     1834352         2598        1
 1798        +     1834562     1835536          975        1
 1799        +     1835867     1835995          129        1
 1800        +     1835998     1836165          168        1
 1801        -     1836239     1836364          126        2
 1802        +     1836538     1839213         2676        1
 1803        -     1839277     1839867          591        1
 1804        +     1840037     1840801          765        1
 1805        +     1840950     1841258          309        1
 1806        +     1841265     1842434         1170        1
 1807        +     1842567     1843364          798        1
 1808        +     1843364     1843690          327        1
 1809        -     1843816     1844034          219        1
 1810        -     1844303     1845052          750        1
 1811        -     1845142     1845315          174        1
 1812        -     1845463     1847448         1986        1
 1813        -     1847683     1849617         1935        1
 1814        -     1849685     1850812         1128        1
 1815        -     1850956     1851744          789        1
 1816        +     1852222     1852788          567        1
 1817        +     1852937     1854058         1122        1
 1818        +     1854058     1857141         3084        1
 1819        +     1857164     1858537         1374        1
 1820        +     1858573     1859709         1137        1
 1821        -     1859761     1860567          807        1
 1822        -     1860569     1861561          993        1
 1823        -     1861561     1862451          891        1
 1824        -     1862438     1863403          966        1
 1825        -     1863400     1865001         1602        1
 1826        -     1865356     1865601          246        1
 1827        -     1865735     1867120         1386        1
 1828        -     1867423     1868841         1419        1
 1829        +     1869065     1869817          753        1
 1830        +     1869844     1870401          558        1
 1831        +     1870551     1872038         1488        1
 1832        +     1872040     1873320         1281        1
 1833        +     1873358     1874623         1266        1
 1834        -     1874754     1875746          993        1
 1835        +     1875898     1876566          669        1
 1836        +     1876620     1876844          225        1
 1837        +     1876844     1877203          360        1
 1838        +     1877212     1877433          222        1
 1839        +     1877508     1877822          315        1
 1840        +     1878032     1878406          375        1
 1841        +     1878406     1879710         1305        1
 1842        +     1879724     1880353          630        1
 1843        +     1880402     1881016          615        1
 1844        +     1881037     1881918          882        1
 1845        +     1881905     1882747          843        1
 1846        +     1882778     1883830         1053        1
 1847        +     1883848     1884636          789        1
 1848        +     1884658     1885701         1044        1
 1849        +     1885698     1887965         2268        1
 1850        +     1887962     1888621          660        1
 1851        +     1888635     1889717         1083        1
 1852        +     1889762     1890667          906        1
 1853        -     1890778     1891776          999        1
 1854        +     1891931     1893328         1398        1
 1855        +     1893325     1894386         1062        1
 1856        +     1894534     1896075         1542        1
 1857        -     1896119     1896625          507        1
 1858        +     1896744     1897709          966        1
 1859        -     1897684     1898412          729        1
 1860        -     1898703     1899341          639        1
 1861        -     1899362     1899949          588        1
 1862        -     1899924     1900292          369        1
 1863        -     1900292     1901209          918        1
 1864        +     1901350     1902249          900        1
 1865        +     1902585     1904198         1614        1
 1866        -     1904249     1905280         1032        1
 1867        +     1905524     1905781          258        1
 1868        -     1905831     1906781          951        1
 1869        -     1906933     1907685          753        1
 1870        -     1907880     1908395          516        1
 1871        -     1908406     1909098          693        1
 1872        -     1909209     1910096          888        1
 1873        -     1910096     1910422          327        1
 1874        -     1910448     1911245          798        1
 1875        -     1911282     1912727         1446        1
 1876        -     1912727     1914037         1311        1
 1877        -     1914113     1914214          102        1
 1878        +     1914213     1915121          909        1
 1879        +     1915451     1916014          564        1
 1880        -     1916035     1917267         1233        1
 1881        +     1917522     1918505          984        1
 1882        +     1918983     1920356         1374        1
 1883        -     1920485     1921420          936        1
 1884        -     1921472     1922707         1236        2
 1885        -     1922709     1922924          216        2
 1886        -     1923024     1923284          261        2
 1887        -     1923455     1924264          810        1
 1888        -     1924257     1926857         2601        1
 1889        -     1926959     1927234          276        1
 1890        -     1927309     1927485          177        2
 1891        -     1927479     1927700          222        1
 1892        +     1928019     1928630          612        2
 1893        -     1928627     1928782          156        1
 1894        -     1928793     1928927          135        2
 1895        -     1929215     1929634          420        2
 1896        +     1929714     1929968          255        1
 1897        +     1929965     1930387          423        1
 1898        +     1930465     1931253          789        2
 1899        +     1931260     1932006          747        1
 1900        +     1932029     1932790          762        1
 1901        +     1932806     1933228          423        1
 1902        +     1933334     1933546          213        1
 1903        +     1933798     1934061          264        1
 1904        +     1934072     1934233          162        1
 1905        +     1934312     1934557          246        2
 1906        +     1934554     1934637           84        1
 1907        +     1934989     1936140         1152        2
 1908        -     1936108     1937097          990        2
 1909        -     1937097     1938488         1392        2
 1910        +     1938988     1939587          600        1
 1911        +     1939587     1939877          291        1
 1912        +     1939874     1940428          555        1
 1913        +     1940418     1940588          171        1
 1914        +     1940990     1941421          432        1
 1915        +     1941418     1941585          168        1
 1916        +     1941996     1943849         1854        1
 1917        +     1943999     1944214          216        1
 1918        +     1944219     1944563          345        1
 1919        +     1944614     1945147          534        1
 1920        +     1945418     1945987          570        1
 1921        +     1945987     1946133          147        2
 1922        +     1946141     1946608          468        1
 1923        -     1946971     1947198          228        2
 1924        -     1947258     1947503          246        2
 1925        +     1947895     1948458          564        1
 1926        +     1948455     1950116         1662        1
 1927        +     1950180     1952117         1938        1
 1928        +     1952162     1952383          222        1
 1929        +     1952389     1953693         1305        1
 1930        +     1953690     1954913         1224        1
 1931        +     1954910     1955236          327        1
 1932        +     1955246     1955596          351        1
 1933        +     1955593     1956039          447        1
 1934        +     1956036     1956380          345        1
 1935        +     1956449     1957165          717        1
 1936        +     1957171     1957545          375        1
 1937        +     1957569     1957850          282        1
 1938        +     1957902     1960982         3081        1
 1939        +     1960975     1961316          342        1
 1940        +     1961316     1962014          699        1
 1941        +     1962133     1962768          636        1
 1942        +     1962765     1963346          582        1
 1943        -     1963537     1964064          528        1
 1944        +     1964198     1967695         3498        1
 1945        +     1967766     1968365          600        1
 1946        +     1968430     1969743         1314        1
 1947        +     1969745     1970014          270        2
 1948        +     1970127     1970702          576        2
 1949        +     1970838     1971404          567        2
 1950        +     1971486     1972127          642        2
 1951        -     1972708     1973142          435        1
 1952        -     1973283     1974050          768        1
 1953        -     1974025     1974396          372        1
 1954        -     1974762     1978286         3525        1
 1955        +     1978701     1978826          126        1
 1956        -     1978823     1979245          423        1
 1957        -     1979356     1980345          990        1
 1958        +     1980553     1983192         2640        1
 1959        +     1983189     1983374          186        1
 1960        +     1983382     1983705          324        2
 1961        +     1984155     1987154         3000        1
 1962        +     1987374     1989833         2460        1
 1963        +     1990053     1990913          861        1
 1964        +     1990977     1993283         2307        2
 1965        +     1993454     1994059          606        1
 1966        +     1994059     1994955          897        1
 1967        +     1994971     1996728         1758        1
 1968        +     1996718     1998034         1317        1
 1969        -     1998085     1998690          606        1
 1970        +     1998891     2002793         3903        1
 1971        +     2002939     2003364          426        2
 1972        +     2003369     2003707          339        2
 1973        +     2003694     2004125          432        2
 1974        +     2004250     2004627          378        2
 1975        +     2004743     2005543          801        1
 1976        +     2005764     2007179         1416        1
 1977        -     2007221     2008222         1002        1
 1978        +     2008411     2008941          531        1
 1979        +     2009186     2009359          174        1
 1980        -     2009431     2009580          150        2
 1981        +     2009979     2011619         1641        1
 1982        -     2011657     2012499          843        1
 1983        +     2012797     2014140         1344        1
 1984        +     2014401     2016020         1620        1
 1985        +     2016160     2016384          225        1
 1986        +     2016447     2016743          297        1
 1987        +     2016852     2016983          132        1
 1988        -     2016978     2017958          981        1
 1989        +     2018082     2019074          993        1
 1990        +     2019071     2019664          594        1
 1991        +     2019968     2020636          669        1
 1992        -     2020671     2021843         1173        1
 1993        +     2021935     2022471          537        1
 1994        +     2022544     2024505         1962        1
 1995        -     2024597     2024827          231        1
 1996        +     2025250     2025687          438        1
 1997        +     2025766     2027172         1407        1
 1998        +     2027417     2028562         1146        1
 1999        +     2028580     2029593         1014        1
 2000        +     2029594     2030535          942        1
 2001        +     2030525     2031319          795        1
 2002        +     2031341     2032765         1425        1
 2003        +     2033152     2033325          174        1
 2004        +     2033411     2033644          234        1
 2005        -     2033645     2034094          450        1
 2006        -     2034091     2034609          519        1
 2007        +     2034790     2035827         1038        1
 2008        +     2036025     2036690          666        1
 2009        -     2036726     2038828         2103        1
 2010        +     2039070     2040131         1062        1
 2011        -     2040246     2041745         1500        1
 2012        +     2042012     2042629          618        1
 2013        +     2043738     2045846         2109        1
 2014        +     2045913     2050115         4203        1
 2015        +     2050127     2050312          186        2
 2016        +     2050312     2050521          210        1
 2017        +     2051029     2051208          180        2
 2018        +     2051431     2051919          489        2
 2019        +     2052001     2052189          189        2
 2020        +     2052288     2052515          228        2
 2021        -     2052519     2052962          444        1
 2022        +     2053261     2053995          735        1
 2023        +     2053995     2054105          111        1
 2024        -     2054201     2055094          894        1
 2025        -     2055173     2055853          681        1
 2026        -     2055850     2056545          696        1
 2027        -     2056545     2058089         1545        1
 2028        -     2058086     2061826         3741        1
 2029        -     2061908     2063296         1389        1
 2030        -     2063602     2064861         1260        2
 2031        -     2065679     2066182          504        1
 2032        -     2066351     2067451         1101        1
 2033        -     2067710     2068534          825        1
 2034        +     2068823     2069410          588        1
 2035        +     2069459     2071870         2412        1
 2036        +     2071883     2072767          885        1
 2037        +     2072760     2073413          654        1
 2038        -     2073641     2073925          285        1
 2039        -     2074071     2075081         1011        1
 2040        -     2075215     2076912         1698        1
 2041        -     2077069     2077206          138        1
 2042        -     2077308     2077523          216        1
 2043        +     2077868     2078299          432        1
 2044        -     2078355     2079281          927        1
 2045        -     2079274     2080260          987        1
 2046        -     2080257     2081153          897        1
 2047        -     2081150     2082130          981        1
 2048        -     2082173     2083723         1551        1
 2049        -     2083737     2084318          582        1
 2050        -     2084576     2085727         1152        1
 2051        -     2085724     2086989         1266        1
 2052        -     2086990     2088372         1383        1
 2053        -     2088749     2089903         1155        1
 2054        -     2090199     2091734         1536        1
 2055        -     2091890     2093290         1401        1
 2056        -     2093651     2096434         2784        1
 2057        -     2096491     2098863         2373        1
 2058        -     2098901     2100586         1686        1
 2059        -     2100877     2101935         1059        1
 2060        -     2102086     2103705         1620        1
 2061        -     2104172     2104933          762        2
 2062        -     2105007     2105204          198        1
 2063        -     2105452     2107731         2280        1
 2064        -     2108065     2108979          915        2
 2065        -     2109039     2109542          504        2
 2066        -     2109555     2110085          531        1
 2067        -     2110099     2112714         2616        1
 2068        -     2112792     2113511          720        1
 2069        -     2113863     2114426          564        1
 2070        -     2115400     2116380          981        1
 2071        -     2116580     2117980         1401        1
 2072        -     2117977     2121870         3894        1
 2073        -     2122539     2124131         1593        1
 2074        -     2124210     2125163          954        1
 2075        +     2125412     2126947         1536        1
 2076        +     2126941     2127969         1029        1
 2077        +     2127969     2128961          993        1
 2078        +     2128973     2129995         1023        1
 2079        +     2130022     2130897          876        1
 2080        +     2130921     2131211          291        1
 2081        +     2131268     2132026          759        1
 2082        -     2132030     2132944          915        1
 2083        -     2133142     2134593         1452        1
 2084        -     2134820     2136238         1419        1
 2085        -     2136377     2136736          360        1
 2086        -     2136736     2137662          927        1
 2087        -     2137726     2139114         1389        1
 2088        +     2139215     2140096          882        1
 2089        +     2140174     2140962          789        2
 2090        +     2141041     2141289          249        1
 2091        +     2141440     2142630         1191        1
 2092        -     2142655     2143320          666        1
 2093        +     2143532     2143966          435        1
 2094        +     2143986     2144369          384        1
 2095        +     2144401     2144619          219        1
 2096        -     2144650     2145549          900        1
 2097        +     2145744     2146931         1188        1
 2098        -     2146972     2147367          396        1
 2099        +     2147459     2148433          975        1
 2100        +     2148541     2148636           96        1
 2101        -     2148855     2149745          891        1
 2102        -     2150000     2150392          393        1
 2103        +     2150668     2151186          519        1
 2104        -     2151231     2153276         2046        1
 2105        +     2153413     2154159          747        1
 2106        +     2154248     2154934          687        1
 2107        +     2155111     2155314          204        1
 2108        -     2155350     2156810         1461        1
 2109        -     2156899     2158182         1284        1
 2110        +     2158350     2158556          207        1
 2111        -     2158718     2159359          642        2
 2112        -     2160143     2160718          576        2
 2113        -     2160832     2161101          270        1
 2114        -     2161103     2161381          279        2
 2115        -     2161515     2162324          810        1
 2116        -     2162389     2162988          600        1
 2117        -     2163056     2166535         3480        1
