GeneMark.hmm PROKARYOTIC (Version 3.26)
Date: Mon Aug 10 18:11:22 2015
Sequence file name: seq.fna
Model file name: /home/genemark/parameters/prokaryotic/Natronomonas_pharaonis_DSM_2160/GeneMark_hmm_combined.mod
RBS: true
Model information: Natronomonas_pharaonis_DSM_2160

FASTA definition line: gi|76800655|ref|NC_007426.1| Natronomonas pharaonis DSM 2160 complete genome
Predicted genes
   Gene    Strand    LeftEnd    RightEnd       Gene     Class
  883        -      848332      848730          399        1
  884        -      848727      849005          279        1
  885        -      849094      849243          150        1
  886        -      849307      850146          840        1
  887        +      850323      852578         2256        1
  888        +      852661      853500          840        1
  889        +      853506      854294          789        1
  890        +      854291      855019          729        1
  891        +      855016      855993          978        1
  892        -      855994      857445         1452        1
  893        +      857609      857752          144        1
  894        -      857767      858501          735        1
  895        +      858590      859285          696        1
  896        -      859881      860543          663        1
  897        -      860619      865145         4527        1
  898        -      865315      866763         1449        1
  899        +      866902      867357          456        1
  900        -      867393      871103         3711        1
  901        -      871183      872445         1263        1
  902        +      872692      874191         1500        1
  903        -      874213      875487         1275        1
  904        -      875491      875664          174        1
  905        +      875840      876271          432        1
  906        +      876457      878325         1869        1
  907        +      878476      878895          420        2
  908        +      879226      880596         1371        2
  909        +      880597      881070          474        1
  910        -      881075      882031          957        1
  911        -      882031      882327          297        1
  912        +      882411      883658         1248        1
  913        +      883887      884120          234        2
  914        -      884152      884601          450        1
  915        -      884753      884974          222        1
  916        +      885067      885675          609        1
  917        +      885762      887468         1707        1
  918        -      888101      888532          432        1
  919        +      888571      889209          639        1
  920        -      889220      889546          327        1
  921        -      889536      890432          897        1
  922        -      890473      891072          600        1
  923        -      891203      892855         1653        1
  924        +      892975      893880          906        1
  925        +      893877      894527          651        1
  926        -      894535      895551         1017        1
  927        +      895705      896550          846        1
  928        -      896758      898713         1956        1
  929        +      898959      900011         1053        1
  930        -      900339      900440          102        1
  931        +      900498      901070          573        1
  932        +      901264      903249         1986        1
  933        -      903279      903896          618        1
  934        +      904177      905562         1386        1
  935        -      905563      905754          192        1
  936        -      905867      907186         1320        1
  937        +      907282      908406         1125        1
  938        +      908470      909417          948        1
  939        +      909419      910423         1005        1
  940        +      910500      911261          762        1
  941        -      911312      911653          342        1
  942        -      911665      911967          303        1
  943        +      912252      914882         2631        1
  944        -      914918      915718          801        1
  945        +      915806      916843         1038        1
  946        -      917016      917549          534        1
  947        -      917898      919142         1245        1
  948        -      919450      920271          822        1
  949        +      920436      921680         1245        1
  950        +      921733      921924          192        1
  951        -      921921      922622          702        1
  952        -      922619      923581          963        1
  953        +      923743      924519          777        1
  954        +      924521      925519          999        1
  955        +      925666      927360         1695        1
  956        +      927414      928271          858        1
  957        -      928284      929504         1221        1
  958        +      929548      930360          813        1
  959        -      930357      933419         3063        1
  960        -      933466      934881         1416        1
  961        +      935297      936223          927        1
  962        -      936333      937223          891        1
  963        +      937614      938861         1248        1
  964        +      938930      940063         1134        1
  965        +      940146      940634          489        1
  966        -      941335      942399         1065        1
  967        +      942502      943122          621        2
  968        -      943306      943443          138        2
  969        +      944010      945380         1371        2
  970        +      946049      946828          780        1
  971        -      946830      947141          312        2
  972        -      947261      947626          366        2
  973        +      948016      949449         1434        1
  974        -      949632      949721           90        2
  975        +      949767      952883         3117        1
  976        +      952885      953565          681        1
  977        +      953667      954431          765        1
  978        -      954878      955195          318        1
  979        -      955219      955623          405        1
  980        -      956544      957158          615        1
  981        +      957282      958802         1521        1
  982        +      958799      959410          612        1
  983        +      959498      961144         1647        1
  984        +      961144      962061          918        1
  985        +      962054      962374          321        1
  986        -      962395      963069          675        1
  987        -      963100      964095          996        1
  988        +      964300      965361         1062        1
  989        +      965358      966266          909        1
  990        +      966267      967172          906        1
  991        +      967169      968020          852        1
  992        +      968140      968820          681        1
  993        -      968817      969854         1038        1
  994        -      970020      970214          195        1
  995        +      970381      973134         2754        1
  996        -      973262      973960          699        1
  997        -      973957      974733          777        1
  998        -      974768      975889         1122        1
  999        -      975886      976803          918        1
 1000        -      976841      978118         1278        1
 1001        +      978607      978765          159        1
 1002        +      978830      979228          399        1
 1003        +      979225      980937         1713        1
 1004        +      980934      981263          330        1
 1005        +      981263      981883          621        1
 1006        +      981880      982779          900        1
 1007        +      982779      983423          645        1
 1008        +      983416      984129          714        1
 1009        -      984131      984700          570        1
 1010        -      984703      985578          876        1
 1011        -      985571      986338          768        1
 1012        -      986339      987343         1005        1
 1013        +      987444      988667         1224        1
 1014        +      988724      989740         1017        1
 1015        +      989822      990322          501        1
 1016        -      990330      991007          678        1
 1017        -      991004      991723          720        1
 1018        +      991778      992455          678        1
 1019        +      992524      992982          459        1
 1020        +      993077      994603         1527        1
 1021        -      994604      994735          132        1
 1022        -      994741      995487          747        1
 1023        +      995650      996924         1275        1
 1024        +      996955      998427         1473        1
 1025        +      998504      999397          894        1
 1026        +      999402      999935          534        1
 1027        +     1000227     1003670         3444        1
 1028        -     1003730     1004362          633        1
 1029        -     1004359     1005201          843        1
 1030        -     1005277     1005507          231        1
 1031        +     1005608     1006015          408        1
 1032        +     1006090     1006233          144        1
 1033        +     1006333     1008432         2100        1
 1034        -     1008471     1008968          498        1
 1035        +     1009451     1009753          303        1
 1036        +     1009755     1010549          795        1
 1037        +     1010598     1011092          495        1
 1038        -     1011106     1011708          603        1
 1039        -     1011768     1012043          276        1
 1040        +     1012476     1013123          648        1
 1041        +     1013132     1013755          624        1
 1042        +     1013764     1014396          633        1
 1043        +     1014519     1015079          561        1
 1044        +     1015318     1015773          456        1
 1045        +     1015770     1016270          501        1
 1046        +     1016374     1016835          462        1
 1047        +     1016845     1017537          693        1
 1048        +     1017632     1017988          357        1
 1049        +     1017990     1019186         1197        1
 1050        +     1019190     1019693          504        1
 1051        -     1019694     1021193         1500        1
 1052        +     1021388     1023964         2577        1
 1053        +     1024005     1025036         1032        1
 1054        +     1025108     1025752          645        1
 1055        +     1025792     1026148          357        1
 1056        +     1026249     1027799         1551        1
 1057        +     1027839     1028630          792        1
 1058        +     1028662     1028820          159        1
 1059        +     1028821     1029552          732        1
 1060        -     1029991     1030791          801        1
 1061        -     1030817     1032007         1191        1
 1062        +     1032290     1033582         1293        1
 1063        -     1033598     1034323          726        1
 1064        +     1034415     1035677         1263        1
 1065        -     1035684     1036142          459        1
 1066        -     1036205     1036813          609        1
 1067        +     1036935     1038002         1068        1
 1068        +     1038005     1038505          501        1
 1069        +     1038502     1039131          630        1
 1070        +     1039186     1039731          546        1
 1071        -     1039738     1039926          189        1
 1072        +     1040074     1041018          945        1
 1073        +     1041011     1041244          234        1
 1074        +     1041571     1043208         1638        1
 1075        +     1043211     1043972          762        1
 1076        +     1043976     1045649         1674        1
 1077        +     1045653     1047383         1731        1
 1078        +     1047380     1048261          882        1
 1079        +     1048442     1048666          225        2
 1080        -     1048678     1049541          864        1
 1081        -     1049541     1050860         1320        1
 1082        -     1050862     1051680          819        1
 1083        -     1051677     1053956         2280        1
 1084        -     1053962     1055029         1068        1
 1085        +     1055385     1057811         2427        1
 1086        +     1057877     1059334         1458        1
 1087        +     1059407     1061350         1944        1
 1088        -     1061358     1062005          648        1
 1089        +     1062110     1062436          327        1
 1090        +     1062492     1063661         1170        1
 1091        +     1063701     1064144          444        1
 1092        -     1064154     1065131          978        1
 1093        -     1065124     1065768          645        1
 1094        -     1065768     1067192         1425        1
 1095        -     1067189     1067431          243        1
 1096        -     1067440     1068435          996        1
 1097        -     1068432     1069064          633        1
 1098        -     1069061     1070806         1746        1
 1099        -     1071120     1072151         1032        1
 1100        +     1072658     1073191          534        1
 1101        -     1073188     1074621         1434        1
 1102        +     1074749     1076404         1656        1
 1103        +     1076535     1077701         1167        1
 1104        +     1077698     1078063          366        1
 1105        -     1078060     1078335          276        1
 1106        -     1078386     1079354          969        1
 1107        +     1079558     1080334          777        1
 1108        +     1080476     1081558         1083        1
 1109        +     1081635     1081778          144        1
 1110        -     1081797     1082267          471        1
 1111        +     1082383     1084029         1647        1
 1112        -     1084026     1085462         1437        1
 1113        +     1085551     1086375          825        1
 1114        -     1086412     1087050          639        1
 1115        +     1087178     1088344         1167        1
 1116        -     1088345     1089022          678        1
 1117        -     1089089     1089469          381        1
 1118        +     1089571     1091379         1809        1
 1119        +     1091531     1092490          960        1
 1120        +     1092494     1093453          960        1
 1121        -     1093450     1094274          825        1
 1122        -     1094274     1095602         1329        1
 1123        +     1095735     1096661          927        1
 1124        -     1096683     1097138          456        1
 1125        +     1097272     1097859          588        1
 1126        -     1097895     1099049         1155        1
 1127        -     1099198     1101000         1803        1
 1128        +     1101249     1101500          252        1
 1129        +     1101520     1101804          285        1
 1130        -     1101846     1103621         1776        1
 1131        -     1103684     1105321         1638        1
 1132        -     1105314     1105997          684        1
 1133        +     1106015     1106869          855        1
 1134        +     1107121     1107369          249        1
 1135        +     1107503     1108669         1167        1
 1136        -     1108700     1109569          870        1
 1137        +     1109704     1110159          456        1
 1138        +     1110287     1112074         1788        1
 1139        +     1112071     1113225         1155        1
 1140        +     1113306     1113914          609        1
 1141        +     1113989     1114609          621        1
 1142        +     1114713     1115117          405        1
 1143        +     1115114     1115797          684        1
 1144        +     1115794     1117464         1671        1
 1145        +     1117464     1118522         1059        1
 1146        +     1118522     1118983          462        1
 1147        +     1119044     1119556          513        1
 1148        +     1119617     1119892          276        2
 1149        +     1119889     1120170          282        1
 1150        +     1120170     1120484          315        1
 1151        +     1120486     1122525         2040        1
 1152        +     1122526     1124073         1548        1
 1153        +     1124073     1125560         1488        1
 1154        +     1125606     1127054         1449        1
 1155        +     1127088     1127903          816        1
 1156        +     1127994     1129679         1686        1
 1157        +     1129734     1131029         1296        1
 1158        +     1131096     1131692          597        1
 1159        +     1131734     1132480          747        1
 1160        +     1132794     1133168          375        1
 1161        +     1133352     1134032          681        1
 1162        +     1134221     1134466          246        1
 1163        +     1134463     1134648          186        1
 1164        +     1134734     1134934          201        1
 1165        +     1134937     1135521          585        1
 1166        +     1135521     1135628          108        2
 1167        -     1136300     1136485          186        2
 1168        +     1136525     1137430          906        1
 1169        +     1137427     1137522           96        1
 1170        +     1137543     1138940         1398        1
 1171        +     1138933     1140036         1104        1
 1172        +     1140033     1140275          243        1
 1173        +     1140272     1141009          738        1
 1174        +     1141163     1141822          660        1
 1175        +     1141994     1142851          858        2
 1176        -     1142848     1144455         1608        2
 1177        -     1144721     1146400         1680        2
 1178        -     1146697     1146999          303        1
 1179        -     1147011     1147334          324        1
 1180        +     1147545     1147901          357        1
 1181        +     1147898     1148236          339        1
 1182        +     1148233     1148313           81        2
 1183        +     1148557     1149645         1089        1
 1184        +     1149822     1150256          435        1
 1185        -     1150253     1150510          258        1
 1186        +     1150596     1151882         1287        1
 1187        +     1151898     1152095          198        1
 1188        -     1152135     1152860          726        1
 1189        -     1152857     1154233         1377        1
 1190        -     1154303     1156087         1785        1
 1191        -     1156087     1157277         1191        1
 1192        +     1157354     1157596          243        1
 1193        +     1157642     1158880         1239        1
 1194        +     1158877     1159539          663        1
 1195        +     1159648     1160991         1344        1
 1196        +     1161085     1161636          552        1
 1197        -     1161633     1162718         1086        1
 1198        -     1162768     1163373          606        1
 1199        -     1163374     1164126          753        1
 1200        -     1164113     1165279         1167        1
 1201        -     1165396     1166313          918        1
 1202        +     1166436     1166873          438        1
 1203        +     1166953     1168881         1929        1
 1204        -     1168883     1169689          807        1
 1205        -     1169754     1170572          819        1
 1206        -     1170562     1172067         1506        1
 1207        -     1172064     1173200         1137        1
 1208        -     1173356     1174861         1506        1
 1209        +     1174954     1176162         1209        1
 1210        -     1176159     1176485          327        1
 1211        -     1176537     1176944          408        1
 1212        -     1176946     1177443          498        1
 1213        -     1178025     1179281         1257        1
 1214        +     1179435     1180319          885        1
 1215        +     1180368     1181630         1263        1
 1216        +     1181699     1182301          603        1
 1217        +     1182303     1183010          708        1
 1218        -     1183007     1183786          780        1
 1219        -     1183783     1184703          921        1
 1220        -     1184758     1185423          666        1
 1221        -     1185423     1186787         1365        1
 1222        +     1186888     1187640          753        1
 1223        +     1187784     1188650          867        1
 1224        +     1188720     1189130          411        1
 1225        +     1189191     1189478          288        1
 1226        +     1189595     1191358         1764        1
 1227        -     1191589     1191699          111        1
 1228        +     1191791     1192060          270        1
 1229        -     1192097     1194604         2508        1
 1230        -     1194605     1196140         1536        1
 1231        +     1196387     1196995          609        1
 1232        -     1197089     1199800         2712        1
 1233        -     1199960     1200190          231        1
 1234        -     1200323     1201345         1023        1
 1235        +     1201593     1201823          231        1
 1236        +     1201870     1202253          384        1
 1237        -     1202243     1202833          591        1
 1238        -     1202881     1203912         1032        1
 1239        -     1203909     1204919         1011        1
 1240        -     1204945     1205823          879        1
 1241        -     1205848     1206213          366        1
 1242        +     1206431     1207210          780        1
 1243        +     1207271     1208068          798        1
 1244        -     1208093     1208611          519        1
 1245        +     1208711     1209955         1245        1
 1246        +     1209955     1210854          900        1
 1247        -     1210840     1211214          375        1
 1248        -     1211214     1211468          255        1
 1249        -     1211469     1211750          282        1
 1250        -     1211773     1212159          387        1
 1251        -     1212198     1212503          306        1
 1252        -     1212546     1214303         1758        1
 1253        -     1214300     1215862         1563        1
 1254        -     1215922     1216803          882        1
 1255        +     1216976     1217788          813        1
 1256        +     1217846     1218775          930        1
 1257        -     1218772     1220166         1395        1
 1258        -     1220241     1221047          807        1
 1259        -     1221204     1222820         1617        1
 1260        -     1222872     1224560         1689        1
 1261        -     1224557     1225426          870        1
 1262        -     1225507     1225692          186        1
 1263        +     1226675     1227577          903        1
 1264        -     1227582     1228097          516        1
 1265        +     1228214     1228843          630        1
 1266        +     1229426     1230613         1188        1
 1267        +     1230684     1232030         1347        1
 1268        -     1232056     1233195         1140        1
 1269        +     1233305     1233427          123        1
 1270        +     1233492     1234574         1083        1
 1271        +     1234624     1235049          426        1
 1272        -     1235046     1235480          435        1
 1273        -     1235506     1235832          327        1
 1274        -     1235847     1236038          192        1
 1275        -     1236609     1236899          291        1
 1276        -     1236993     1237343          351        1
 1277        +     1237443     1237874          432        1
 1278        -     1237871     1238581          711        1
 1279        -     1238607     1239308          702        1
 1280        +     1239521     1239637          117        1
 1281        -     1239714     1240010          297        1
 1282        -     1240287     1240556          270        1
 1283        +     1240707     1241060          354        1
 1284        +     1241124     1241624          501        1
 1285        -     1241635     1241832          198        1
 1286        +     1241946     1243142         1197        1
 1287        -     1243143     1243457          315        1
 1288        +     1243520     1244212          693        1
 1289        +     1244215     1245420         1206        1
 1290        +     1245433     1246371          939        1
 1291        -     1246381     1246617          237        1
 1292        +     1246746     1248107         1362        1
 1293        -     1248104     1248268          165        1
 1294        -     1248261     1249148          888        1
 1295        +     1249273     1249674          402        1
 1296        -     1249675     1250709         1035        1
 1297        +     1250820     1251134          315        1
 1298        -     1251156     1252844         1689        1
 1299        -     1253013     1253792          780        1
 1300        +     1254382     1255563         1182        1
 1301        +     1255560     1256990         1431        1
 1302        -     1257000     1258865         1866        1
 1303        -     1258931     1260082         1152        1
 1304        +     1260172     1260615          444        1
 1305        -     1260646     1261758         1113        1
 1306        +     1261997     1262755          759        1
 1307        -     1263258     1264421         1164        1
 1308        +     1264594     1265604         1011        1
 1309        +     1265618     1267882         2265        1
 1310        +     1267975     1269546         1572        1
 1311        +     1269705     1270844         1140        1
 1312        +     1270940     1271827          888        1
 1313        +     1271824     1272645          822        1
 1314        -     1272857     1273798          942        1
 1315        +     1274101     1275024          924        1
 1316        +     1275093     1275596          504        1
 1317        +     1275586     1275804          219        1
 1318        +     1275871     1276794          924        1
 1319        -     1276782     1277003          222        1
 1320        -     1277161     1277586          426        1
 1321        -     1277651     1278055          405        1
 1322        +     1278336     1278713          378        1
 1323        -     1278734     1279108          375        1
 1324        -     1279167     1282748         3582        1
 1325        -     1282817     1287295         4479        1
 1326        +     1287377     1287730          354        1
 1327        +     1288120     1288596          477        1
 1328        +     1288611     1289105          495        1
 1329        +     1289186     1289776          591        1
 1330        -     1289773     1289940          168        1
 1331        +     1289939     1290115          177        2
 1332        +     1290118     1292673         2556        1
 1333        +     1292730     1293896         1167        1
 1334        +     1293957     1294616          660        1
 1335        +     1294616     1295872         1257        1
 1336        -     1295891     1298101         2211        1
 1337        -     1298156     1298440          285        1
 1338        -     1298505     1299554         1050        1
 1339        -     1299634     1299759          126        2
 1340        -     1299798     1300397          600        1
 1341        -     1300411     1301712         1302        1
 1342        -     1301780     1302823         1044        1
 1343        +     1302959     1303990         1032        1
 1344        -     1303999     1304301          303        1
 1345        -     1304306     1304596          291        1
 1346        +     1304645     1305199          555        1
 1347        -     1305223     1305675          453        1
 1348        +     1305769     1306188          420        1
 1349        -     1306224     1306703          480        1
 1350        +     1306796     1308301         1506        1
 1351        +     1308298     1308945          648        1
 1352        +     1309152     1309364          213        1
 1353        -     1309451     1311592         2142        1
 1354        +     1312651     1313067          417        1
 1355        +     1313068     1314129         1062        1
 1356        +     1314154     1315077          924        1
 1357        -     1315074     1316096         1023        1
 1358        -     1316196     1316783          588        1
 1359        +     1317008     1317220          213        1
 1360        +     1317303     1317581          279        1
 1361        +     1317625     1318962         1338        1
 1362        +     1318967     1320727         1761        1
 1363        +     1320724     1321089          366        1
 1364        +     1321164     1322051          888        1
 1365        +     1322112     1322819          708        1
 1366        +     1322918     1323856          939        1
 1367        +     1323856     1324860         1005        1
 1368        +     1324875     1326341         1467        1
 1369        -     1326342     1327169          828        1
 1370        -     1327166     1329739         2574        1
 1371        -     1329842     1330036          195        1
 1372        +     1330035     1330559          525        1
 1373        +     1330649     1331014          366        1
 1374        -     1331011     1331493          483        1
 1375        -     1331580     1332005          426        1
 1376        +     1332209     1334164         1956        1
 1377        +     1334165     1334608          444        1
 1378        +     1334601     1335056          456        1
 1379        +     1335121     1336452         1332        1
 1380        -     1336496     1336852          357        1
 1381        -     1336917     1337714          798        1
 1382        +     1337771     1338340          570        1
 1383        -     1338345     1338743          399        1
 1384        -     1338816     1340069         1254        1
 1385        -     1340160     1340315          156        1
 1386        -     1340385     1341170          786        1
 1387        -     1341221     1341580          360        1
 1388        -     1341577     1344018         2442        1
 1389        -     1344076     1345572         1497        1
 1390        -     1345572     1346162          591        1
 1391        +     1346381     1346632          252        1
 1392        +     1346633     1347067          435        1
 1393        -     1347169     1347873          705        1
 1394        +     1347901     1348317          417        2
 1395        +     1348460     1348972          513        1
 1396        -     1348991     1349641          651        1
 1397        -     1349697     1350671          975        1
 1398        -     1350715     1351758         1044        1
 1399        -     1351751     1353634         1884        1
 1400        -     1353634     1354569          936        1
 1401        -     1354633     1355652         1020        1
 1402        -     1355716     1355955          240        1
 1403        -     1356108     1356524          417        1
 1404        +     1356754     1357791         1038        1
 1405        -     1357796     1358122          327        1
 1406        +     1358208     1358666          459        1
 1407        +     1358788     1360050         1263        1
 1408        +     1360047     1361060         1014        2
 1409        +     1361063     1361683          621        2
 1410        -     1361680     1362660          981        1
 1411        +     1362789     1363835         1047        1
 1412        +     1363839     1364069          231        1
 1413        +     1364331     1364843          513        1
 1414        +     1364843     1365367          525        1
 1415        +     1365368     1365751          384        1
 1416        +     1365753     1366496          744        1
 1417        +     1366741     1367094          354        1
 1418        +     1367091     1367525          435        1
 1419        +     1367519     1367917          399        1
 1420        +     1367930     1368124          195        1
 1421        +     1368121     1368294          174        1
 1422        +     1368291     1369487         1197        1
 1423        +     1369484     1370317          834        1
 1424        +     1370423     1371412          990        1
 1425        +     1371409     1372140          732        1
 1426        -     1372141     1372332          192        1
 1427        -     1372383     1373441         1059        1
 1428        -     1373438     1375531         2094        1
 1429        +     1375697     1376698         1002        1
 1430        +     1376795     1378186         1392        1
 1431        +     1378240     1378983          744        1
 1432        +     1378980     1380095         1116        1
 1433        -     1380107     1380583          477        1
 1434        -     1380615     1381313          699        1
 1435        -     1381485     1383143         1659        1
 1436        -     1383190     1385271         2082        1
 1437        -     1385346     1386614         1269        1
 1438        +     1386698     1387357          660        1
 1439        -     1387382     1387597          216        1
 1440        -     1387652     1387906          255        1
 1441        +     1388015     1388671          657        1
 1442        +     1388668     1389291          624        1
 1443        -     1389407     1389874          468        1
 1444        -     1389864     1390223          360        1
 1445        -     1390263     1391882         1620        1
 1446        +     1392124     1393344         1221        1
 1447        +     1393409     1393639          231        1
 1448        -     1393661     1393861          201        1
 1449        +     1393973     1394452          480        1
 1450        +     1394495     1395313          819        1
 1451        -     1395319     1395912          594        1
 1452        -     1395909     1396517          609        1
 1453        -     1396605     1397726         1122        1
 1454        -     1397729     1399747         2019        1
 1455        -     1399744     1400778         1035        1
 1456        -     1400794     1401579          786        1
 1457        +     1401846     1402130          285        1
 1458        +     1402162     1403376         1215        1
 1459        +     1403464     1405068         1605        1
 1460        -     1405065     1405562          498        1
 1461        -     1405559     1406587         1029        1
 1462        -     1406645     1407328          684        1
 1463        +     1407445     1408125          681        1
 1464        -     1408136     1409206         1071        1
 1465        -     1409265     1409471          207        1
 1466        -     1409580     1411391         1812        1
 1467        +     1411536     1412354          819        1
 1468        +     1412357     1413238          882        1
 1469        -     1413302     1413445          144        1
 1470        +     1413487     1414791         1305        1
 1471        -     1414862     1417513         2652        1
 1472        +     1417454     1418158          705        1
 1473        -     1418160     1418387          228        1
 1474        -     1418525     1419871         1347        1
 1475        -     1420168     1421790         1623        1
 1476        -     1421790     1423832         2043        1
 1477        -     1423834     1425021         1188        1
 1478        -     1425184     1425726          543        1
 1479        -     1425815     1426060          246        1
 1480        -     1426060     1427805         1746        1
 1481        -     1427802     1428314          513        1
 1482        -     1428311     1428475          165        1
 1483        +     1428577     1428780          204        1
 1484        +     1428784     1429617          834        1
 1485        +     1429624     1432080         2457        1
 1486        -     1432090     1432590          501        1
 1487        +     1432570     1432998          429        1
 1488        +     1433210     1433602          393        1
 1489        -     1433612     1434715         1104        1
 1490        -     1434709     1435386          678        1
 1491        +     1435538     1437679         2142        1
 1492        -     1437657     1438550          894        1
 1493        -     1438556     1440301         1746        1
 1494        -     1440346     1441329          984        1
 1495        -     1441429     1442682         1254        1
 1496        +     1442780     1443370          591        1
 1497        -     1443402     1444292          891        1
 1498        -     1444361     1445089          729        1
 1499        +     1445193     1445339          147        1
 1500        -     1445538     1445810          273        1
 1501        +     1446025     1446303          279        1
 1502        +     1446424     1447578         1155        1
 1503        +     1447653     1447838          186        1
 1504        +     1447897     1448433          537        1
 1505        -     1448477     1449112          636        1
 1506        -     1449364     1450152          789        1
 1507        -     1450238     1450627          390        1
 1508        -     1450777     1452207         1431        1
 1509        -     1452380     1452673          294        2
 1510        +     1452798     1454315         1518        1
 1511        +     1454388     1455413         1026        1
 1512        +     1455614     1456969         1356        1
 1513        -     1456954     1457643          690        1
 1514        -     1457643     1458863         1221        1
 1515        -     1458898     1460181         1284        1
 1516        +     1460463     1461782         1320        1
 1517        -     1462070     1462432          363        1
 1518        -     1462462     1463733         1272        1
 1519        +     1464289     1465194          906        1
 1520        +     1465199     1465924          726        1
 1521        +     1465921     1466775          855        1
 1522        +     1466778     1467515          738        1
 1523        +     1467566     1467841          276        2
 1524        +     1467943     1468347          405        1
 1525        +     1468740     1469084          345        1
 1526        +     1469145     1469696          552        1
 1527        -     1469702     1470433          732        1
 1528        +     1470570     1470944          375        1
 1529        +     1470947     1471237          291        1
 1530        -     1471259     1472323         1065        1
 1531        +     1472424     1473467         1044        1
 1532        -     1473481     1473705          225        1
 1533        -     1473834     1474127          294        1
 1534        -     1474176     1474796          621        1
 1535        +     1474921     1477143         2223        1
 1536        -     1477162     1478058          897        1
 1537        -     1478274     1479455         1182        1
 1538        +     1479576     1480892         1317        1
 1539        -     1480909     1481946         1038        1
 1540        +     1482045     1483232         1188        1
 1541        -     1483246     1483899          654        2
 1542        -     1484130     1484864          735        1
 1543        +     1484967     1485182          216        1
 1544        -     1485395     1486348          954        1
 1545        +     1486440     1486979          540        1
 1546        +     1487371     1487478          108        1
 1547        +     1487508     1488704         1197        1
 1548        +     1488813     1489283          471        1
 1549        +     1489677     1490882         1206        1
 1550        +     1490976     1491440          465        1
 1551        -     1491504     1491956          453        1
 1552        +     1492097     1493737         1641        1
 1553        +     1493737     1495755         2019        1
 1554        +     1495856     1496488          633        1
 1555        +     1496964     1497146          183        2
 1556        +     1497341     1501117         3777        1
 1557        -     1501768     1502142          375        1
 1558        +     1502250     1503233          984        1
 1559        +     1503262     1504545         1284        1
 1560        +     1504613     1504822          210        1
 1561        -     1504944     1506752         1809        1
 1562        -     1506826     1507242          417        1
 1563        +     1507373     1507633          261        1
 1564        +     1507814     1509403         1590        1
 1565        +     1509407     1511974         2568        1
 1566        -     1511981     1512694          714        1
 1567        -     1512687     1514429         1743        1
 1568        +     1514459     1515172          714        1
 1569        +     1515203     1516012          810        1
 1570        -     1516049     1518397         2349        1
 1571        +     1518546     1519226          681        1
 1572        +     1519326     1519757          432        1
 1573        -     1519763     1520269          507        1
 1574        -     1520325     1521194          870        1
 1575        -     1521236     1522672         1437        1
 1576        -     1522772     1523599          828        1
 1577        +     1523723     1524778         1056        1
 1578        +     1524856     1525752          897        1
 1579        +     1525847     1527541         1695        1
 1580        -     1527584     1528372          789        1
 1581        -     1528399     1529232          834        1
 1582        -     1529229     1530482         1254        1
 1583        -     1530475     1531239          765        1
 1584        -     1531336     1532304          969        1
 1585        -     1532301     1533095          795        1
 1586        -     1533279     1533794          516        1
 1587        +     1533907     1534221          315        1
 1588        -     1534406     1534741          336        1
 1589        +     1534895     1536079         1185        1
 1590        -     1536083     1536808          726        1
 1591        -     1536832     1537488          657        1
 1592        -     1537532     1538392          861        1
 1593        -     1538541     1539428          888        1
 1594        -     1539630     1540445          816        1
 1595        +     1540558     1541451          894        1
 1596        -     1541483     1541686          204        1
 1597        +     1541947     1542486          540        1
 1598        +     1542568     1543539          972        1
 1599        -     1543515     1544759         1245        1
 1600        -     1544818     1545465          648        1
 1601        +     1545585     1546589         1005        1
 1602        +     1546775     1547230          456        1
 1603        +     1547240     1548313         1074        1
 1604        +     1548310     1548537          228        1
 1605        +     1548588     1549154          567        1
 1606        +     1549371     1551458         2088        1
 1607        +     1551500     1551841          342        1
 1608        +     1551872     1552948         1077        1
 1609        +     1552973     1554076         1104        1
 1610        -     1554119     1554541          423        1
 1611        -     1554538     1555044          507        1
 1612        +     1555167     1557074         1908        1
 1613        -     1557076     1558752         1677        1
 1614        -     1558804     1560093         1290        1
 1615        -     1560117     1560812          696        1
 1616        +     1560908     1561327          420        1
 1617        -     1561335     1561478          144        1
 1618        -     1561909     1562379          471        1
 1619        +     1562511     1562669          159        2
 1620        -     1562790     1563788          999        1
 1621        -     1563851     1564057          207        1
 1622        -     1564047     1564316          270        1
 1623        -     1564313     1564552          240        1
 1624        -     1564552     1564743          192        1
 1625        -     1564743     1565009          267        1
 1626        -     1565006     1565131          126        1
 1627        -     1565128     1565277          150        1
 1628        +     1565678     1565986          309        1
 1629        +     1566068     1566664          597        1
 1630        -     1566657     1567661         1005        1
 1631        +     1567759     1568001          243        2
 1632        -     1568311     1568874          564        1
 1633        +     1569096     1569968          873        1
 1634        +     1569968     1573039         3072        1
 1635        +     1573042     1574031          990        1
 1636        +     1574040     1574783          744        1
 1637        +     1575007     1576926         1920        1
 1638        +     1577034     1577540          507        1
 1639        +     1577537     1578532          996        1
 1640        +     1578535     1578807          273        1
 1641        +     1579968     1580228          261        1
 1642        -     1580988     1581233          246        1
 1643        -     1581235     1581489          255        1
 1644        -     1581761     1582669          909        1
 1645        -     1582672     1583184          513        1
 1646        -     1583174     1583428          255        1
 1647        +     1583544     1583864          321        2
 1648        +     1583868     1584194          327        1
 1649        +     1584248     1584451          204        1
 1650        +     1584457     1584777          321        1
 1651        +     1584770     1585405          636        1
 1652        +     1585402     1585719          318        2
 1653        +     1585712     1586692          981        1
 1654        +     1586694     1586924          231        1
 1655        +     1586926     1587183          258        2
